Table:CsvNpc,,,,,,,,,,,,,,,,,,,,,,
tid,name:s,modelTid,occupation:Occupation,color:ItemColor,isBoss,level,hp,phyAttack,magicAttack,phyDefence,magicDefence,speed,skill1,skill2,skill3,skill4,initNuqi,recoverNuqi,energyAddWhenTeammateDie,buffs:a,inCombatMotion,scaleDelta:f
10503312,熊怪,126,其它,,,19,2022,380,380,57,57,33,2034,,,0,50,50,180,"30042,0",,
10503313,熊怪,126,其它,,,19,2022,380,380,57,57,33,2034,,,0,50,50,180,"30042,0",,
10503315,熊怪,126,其它,,,19,2094,404,404,57,57,43,2034,,,0,50,50,180,"30042,0",,
10504111,枭兽,15,其它,,,16,1542,284,284,43,43,25,2017,,,0,50,50,180,0,,
10504113,枭兽,15,其它,,,16,1542,295,295,43,43,32,2017,,,0,50,50,180,0,,
10504114,月光虎,136,其它,,,16,1542,302,302,43,43,32,2028,,,0,50,50,180,"10080,0",,
10504116,月光虎,136,其它,,,16,1510,302,302,43,43,32,2028,,,0,50,50,180,"10080,0",,
10504211,枭兽,15,其它,,,17,1657,305,305,46,46,27,2017,,,0,50,50,180,0,,
10504213,枭兽,15,其它,,,17,1657,317,317,46,46,34,2017,,,0,50,50,180,0,,
10504214,月光虎,136,其它,,,17,1657,324,324,46,46,34,2028,,,0,50,50,180,"10080,0",,
10504216,月光虎,136,其它,,,17,1622,324,324,46,46,34,2028,,,0,50,50,180,"10080,0",,
10504311,枭兽,15,其它,,,19,2065,380,380,57,57,33,2017,,,0,50,50,180,0,,
10504313,枭兽,15,其它,,,19,2065,395,395,57,57,43,2017,,,0,50,50,180,0,,
10504314,月光虎,136,其它,,,19,2065,404,404,57,57,43,2028,,,0,50,50,180,"10080,0",,
10504316,月光虎,136,其它,,,19,2022,404,404,57,57,43,2028,,,0,50,50,180,"10080,0",,
10505111,萨特,37,其它,,,17,1159,299,299,46,46,27,2025,,,1029,50,50,180,"10009,0",,
10505112,萨特,37,其它,,,17,1159,299,299,46,46,27,2025,,,1029,50,50,180,"10009,0",,
10505113,萨特,37,其它,,,17,1159,299,299,46,46,27,2025,,,1029,50,50,180,"10009,0",,
10505115,安娜雅·晨路,91,其它,蓝,1,17,3477,364,364,57,57,73,2040,,,0,50,50,180,"10002,20044,10102,10080,0",,
10505211,萨特,37,其它,,,19,1444,372,372,57,57,33,2025,,,1029,50,50,180,"10009,0",,
10505212,萨特,37,其它,,,19,1444,372,372,57,57,33,2025,,,1029,50,50,180,"10009,0",,
10505213,萨特,37,其它,,,19,1444,372,372,57,57,33,2025,,,1029,50,50,180,"10009,0",,
10505215,安娜雅·晨路,91,其它,蓝,1,19,4333,454,454,72,72,91,2040,,,0,50,50,180,"10002,20044,10102,10080,0",,
10505311,萨特,37,其它,,,20,1661,428,428,66,66,38,2025,,,1029,50,50,180,"20004,20005,20006,20007,10009,0",,
10505312,萨特,37,其它,,,20,1661,428,428,66,66,38,2025,,,1029,50,50,180,"20004,20005,20006,20007,10009,0",,
10505313,萨特,37,其它,,,20,1661,428,428,66,66,38,2025,,,1029,50,50,180,"20004,20005,20006,20007,10009,0",,
10505315,安娜雅·晨路,91,其它,蓝,1,20,4984,523,523,83,83,105,2040,,,0,50,50,180,"20004,20005,20006,20007,10002,20044,10102,10080,0",,
10506111,鱼人,16,其它,,,17,1715,316,316,46,46,34,2034,,,1026,50,50,180,0,,
10506113,鱼人,16,其它,,,17,1715,309,309,46,46,28,2034,,,1026,50,50,180,0,,
10506114,鱼人,16,其它,,,17,1680,316,316,46,46,34,2034,,,1026,50,50,180,0,,
10506116,鱼人,16,其它,,,17,1680,316,316,46,46,34,2034,,,1026,50,50,180,0,,
10506211,鱼人,16,其它,,,19,2137,394,394,57,57,43,2034,,,1026,50,50,180,0,,
10506213,鱼人,16,其它,,,19,2137,385,385,57,57,36,2034,,,1026,50,50,180,0,,
10506214,鱼人,16,其它,,,19,2094,394,394,57,57,43,2034,,,1026,50,50,180,0,,
10506216,鱼人,16,其它,,,19,2094,394,394,57,57,43,2034,,,1026,50,50,180,0,,
10506311,鱼人,16,其它,,,20,2459,454,454,66,66,49,2034,,,1026,50,50,180,"20004,20005,20006,20007,0",,
10506313,鱼人,16,其它,,,20,2459,443,443,66,66,41,2034,,,1026,50,50,180,"20004,20005,20006,20007,0",,
10506314,鱼人,16,其它,,,20,2409,454,454,66,66,49,2034,,,1026,50,50,180,"20004,20005,20006,20007,0",,
10506316,鱼人,16,其它,,,20,2409,454,454,66,66,49,2034,,,1026,50,50,180,"20004,20005,20006,20007,0",,
10507111,小鬼,27,其它,,,17,1704,326,326,46,46,34,2035,,,0,50,50,180,0,,
10507112,小鬼,27,其它,,,17,1669,318,318,46,46,30,2035,,,0,50,50,180,0,,
10507113,小鬼,27,其它,,,17,1704,326,326,46,46,34,2035,,,0,50,50,180,0,,
10507115,萨特,37,其它,,,17,1704,318,318,46,46,34,2025,,,1029,50,50,180,"10009,0",,
10507211,小鬼,27,其它,,,19,2123,406,406,57,57,43,2035,,,0,50,50,180,0,,
10507212,小鬼,27,其它,,,19,2079,396,396,57,57,38,2035,,,0,50,50,180,0,,
10507213,小鬼,27,其它,,,19,2123,406,406,57,57,43,2035,,,0,50,50,180,0,,
10507215,萨特,37,其它,,,19,2123,396,396,57,57,43,2025,,,1029,50,50,180,"10009,0",,
10507311,小鬼,27,其它,,,20,2442,467,467,66,66,49,2035,,,0,50,50,180,"20004,20005,20006,20007,0",,
10507312,小鬼,27,其它,,,20,2392,456,456,66,66,44,2035,,,0,50,50,180,"20004,20005,20006,20007,0",,
10507313,小鬼,27,其它,,,20,2442,467,467,66,66,49,2035,,,0,50,50,180,"20004,20005,20006,20007,0",,
10507315,萨特,37,其它,,,20,2442,456,456,66,66,49,2025,,,1029,50,50,180,"20004,20005,20006,20007,10009,0",,
10508111,娜迦海妖,40,其它,,,17,1107,206,206,29,29,22,2027,,,1019,50,50,180,0,,
10508113,娜迦海妖,40,其它,,,17,1107,206,206,29,29,22,2027,,,1019,50,50,180,0,,
10508115,娜迦海妖,40,其它,,,17,1107,206,206,29,29,22,2027,,,1019,50,50,180,0,,
10508121,娜迦战士,128,其它,,,17,1335,254,254,36,36,24,1000006,,,0,50,50,180,0,,
10508123,娜迦战士,128,其它,,,17,1363,260,260,36,36,27,1000006,,,0,50,50,180,0,,
10508125,娜迦战士,128,其它,,,17,1363,260,260,36,36,27,2030,,,0,50,50,180,0,,
10508131,娜迦战士,128,其它,,,17,1568,298,298,43,43,28,1000006,,,0,50,50,180,0,,
10508133,娜迦战士,128,其它,,,17,1601,306,306,43,43,31,2030,,,0,50,50,180,0,,
10508134,娜迦海妖,40,其它,,,17,1601,298,298,43,43,31,2027,,,1019,50,50,180,0,,
10508136,娜迦海妖,40,其它,,,17,1601,298,298,43,43,31,2027,,,1019,50,50,180,0,,
10508211,娜迦海妖,40,其它,,,19,1379,257,257,37,37,27,2027,,,1019,50,50,180,0,,
10508213,娜迦海妖,40,其它,,,19,1379,257,257,37,37,27,2027,,,1019,50,50,180,0,,
10508215,娜迦海妖,40,其它,,,19,1379,257,257,37,37,27,2027,,,1019,50,50,180,0,,
10508221,娜迦战士,128,其它,,,19,1663,316,316,45,45,30,1000006,,,0,50,50,180,0,,
10508223,娜迦战士,128,其它,,,19,1698,324,324,45,45,34,1000006,,,0,50,50,180,0,,
10508225,娜迦战士,128,其它,,,19,1698,324,324,45,45,34,2030,,,0,50,50,180,0,,
10508231,娜迦战士,128,其它,,,19,1954,372,372,53,53,35,1000006,,,0,50,50,180,0,,
10508233,娜迦战士,128,其它,,,19,1995,381,381,53,53,40,2030,,,0,50,50,180,0,,
10508234,娜迦海妖,40,其它,,,19,1995,372,372,53,53,40,2027,,,1019,50,50,180,0,,
10508236,娜迦海妖,40,其它,,,19,1995,372,372,53,53,40,2027,,,1019,50,50,180,0,,
10508311,娜迦海妖,40,其它,,,20,1587,296,296,42,42,31,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10508313,娜迦海妖,40,其它,,,20,1587,296,296,42,42,31,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10508315,娜迦海妖,40,其它,,,20,1587,296,296,42,42,31,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10508321,娜迦战士,128,其它,,,20,1913,364,364,52,52,35,1000006,,,0,50,50,180,"20004,20005,20006,20007,0",,
10508323,娜迦战士,128,其它,,,20,1953,373,373,52,52,39,1000006,,,0,50,50,180,"20004,20005,20006,20007,0",,
10508325,娜迦战士,128,其它,,,20,1953,373,373,52,52,39,2030,,,0,50,50,180,"20004,20005,20006,20007,0",,
10508331,娜迦战士,128,其它,,,20,2248,428,428,62,62,41,1000006,,,0,50,50,180,"20004,20005,20006,20007,0",,
10508333,娜迦战士,128,其它,,,20,2295,438,438,62,62,46,2030,,,0,50,50,180,"20004,20005,20006,20007,0",,
10508334,娜迦海妖,40,其它,,,20,2295,428,428,62,62,46,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10508336,娜迦海妖,40,其它,,,20,2295,428,428,62,62,46,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10509111,暮光之锤法师,147,其它,,,18,1604,329,329,50,50,35,2009,,,0,50,50,180,0,,
10509113,暮光之锤法师,138,其它,,,18,1604,312,312,50,50,35,2009,,,1018,50,50,180,0,,
10509114,暮光之锤法师,147,其它,,,18,1542,329,329,50,50,37,2035,,,0,50,50,180,0,,
10509115,暮光之锤法师,147,其它,,,18,1542,329,329,50,50,37,2009,,,0,50,50,180,0,,
10509116,暮光之锤法师,138,其它,,,18,1542,312,312,50,50,37,2035,,,1005,50,50,180,0,,
10509211,暮光之锤法师,147,其它,,,20,2126,436,436,66,66,47,2009,,,0,50,50,180,"20004,20005,20006,20007,0",,
10509213,暮光之锤法师,138,其它,,,20,2126,413,413,66,66,47,2009,,,1018,50,50,180,"20004,20005,20006,20007,0",,
10509214,暮光之锤法师,147,其它,,,20,2043,436,436,66,66,49,2035,,,0,50,50,180,"20004,20005,20006,20007,0",,
10509215,暮光之锤法师,147,其它,,,20,2043,436,436,66,66,49,2009,,,0,50,50,180,"20004,20005,20006,20007,0",,
10509216,暮光之锤法师,138,其它,,,20,2043,413,413,66,66,49,2035,,,1005,50,50,180,"20004,20005,20006,20007,0",,
10509311,暮光之锤法师,147,其它,,,21,2449,502,502,76,76,54,2009,,,0,50,50,180,"20004,20005,20006,20007,0",,
10509313,暮光之锤法师,138,其它,,,21,2449,476,476,76,76,54,2009,,,1018,50,50,180,"20004,20005,20006,20007,0",,
10509314,暮光之锤法师,147,其它,,,21,2354,502,502,76,76,57,2035,,,0,50,50,180,"20004,20005,20006,20007,0",,
10509315,暮光之锤法师,147,其它,,,21,2354,502,502,76,76,57,2009,,,0,50,50,180,"20004,20005,20006,20007,0",,
10509316,暮光之锤法师,138,其它,,,21,2354,476,476,76,76,57,2035,,,1005,50,50,180,"20004,20005,20006,20007,0",,
10510111,暮光之锤法师,147,其它,,,18,1416,341,341,50,50,35,2009,,,0,50,50,180,0,,
10510113,暮光之锤法师,147,其它,,,18,1416,341,341,50,50,35,2035,,,0,50,50,180,0,,
10510114,暮光之锤法师,138,其它,,,18,1291,341,341,50,50,37,2035,,,1005,50,50,180,0,,
10510115,埃瑟里克斯·纳拉辛,133,其它,紫,1,18,4249,375,375,55,55,81,2003,,,1020,50,50,180,"10015,0",,
10510116,暮光之锤法师,138,其它,,,18,1291,341,341,50,50,37,2009,,,1018,50,50,180,0,,
10510211,暮光之锤法师,147,其它,,,20,1877,452,452,66,66,47,2009,,,0,50,50,180,"20004,20005,20006,20007,0",,
10510213,暮光之锤法师,147,其它,,,20,1877,452,452,66,66,47,2035,,,0,50,50,180,"20004,20005,20006,20007,0",,
10510214,暮光之锤法师,138,其它,,,20,1711,452,452,66,66,49,2035,,,1005,50,50,180,"20004,20005,20006,20007,0",,
10510215,埃瑟里克斯·纳拉辛,133,其它,紫,1,20,5632,497,497,73,73,107,2003,,,1020,50,50,180,"20004,20005,20006,20007,10015,0",,
10510216,暮光之锤法师,138,其它,,,20,1711,452,452,66,66,49,2009,,,1018,50,50,180,"20004,20005,20006,20007,0",,
10510311,暮光之锤法师,147,其它,,,21,2162,521,521,76,76,54,2009,,,0,50,50,180,"20004,20005,20006,20007,0",,
10510313,暮光之锤法师,147,其它,,,21,2162,521,521,76,76,54,2035,,,0,50,50,180,"20004,20005,20006,20007,0",,
10510314,暮光之锤法师,138,其它,,,21,1971,521,521,76,76,57,2035,,,1005,50,50,180,"20004,20005,20006,20007,0",,
10510315,埃瑟里克斯·纳拉辛,133,其它,紫,1,21,6488,572,572,84,84,124,2003,,,1020,50,50,180,"20004,20005,20006,20007,10015,0",,
10510316,暮光之锤法师,138,其它,,,21,1971,521,521,76,76,57,2009,,,1018,50,50,180,"20004,20005,20006,20007,0",,
10601111,鬣狗,50,其它,,,18,1842,346,346,50,50,35,2028,,,0,50,50,180,"20047,0",,
10601113,鬣狗,50,其它,,,18,1842,346,346,50,50,35,2028,,,0,50,50,180,"20047,0",,
10601114,鬣狗,50,其它,,,18,1842,354,354,50,50,39,2028,,,0,50,50,180,"20047,0",,
10601116,鬣狗,50,其它,,,18,1842,354,354,50,50,39,2028,,,0,50,50,180,"20047,0",,
10601211,鬣狗,50,其它,,,20,2442,458,458,66,66,47,2028,,,0,50,50,180,"20004,20005,20006,20007,20047,0",,
10601213,鬣狗,50,其它,,,20,2442,458,458,66,66,47,2028,,,0,50,50,180,"20004,20005,20006,20007,20047,0",,
10601214,鬣狗,50,其它,,,20,2442,469,469,66,66,52,2028,,,0,50,50,180,"20004,20005,20006,20007,20047,0",,
10601216,鬣狗,50,其它,,,20,2442,469,469,66,66,52,2028,,,0,50,50,180,"20004,20005,20006,20007,20047,0",,
10601311,鬣狗,50,其它,,,21,2813,528,528,76,76,54,2028,,,0,50,50,180,"20004,20005,20006,20007,20047,0",,
10601313,鬣狗,50,其它,,,21,2813,528,528,76,76,54,2028,,,0,50,50,180,"20004,20005,20006,20007,20047,0",,
10601314,鬣狗,50,其它,,,21,2813,540,540,76,76,60,2028,,,0,50,50,180,"20004,20005,20006,20007,20047,0",,
10601316,鬣狗,50,其它,,,21,2813,540,540,76,76,60,2028,,,0,50,50,180,"20004,20005,20006,20007,20047,0",,
10602111,地精,24,其它,,,19,2152,385,385,57,57,43,2033,,,0,50,50,180,0,,
10602112,地精,24,其它,,,19,2181,400,400,57,57,48,2033,,,0,50,50,180,0,,
10602113,地精,24,其它,,,19,2152,385,385,57,57,43,2033,,,0,50,50,180,0,,
10602114,地精,24,其它,,,19,2181,400,400,57,57,48,2033,,,0,50,50,180,0,,
10602116,地精,24,其它,,,19,2181,400,400,57,57,48,2033,,,0,50,50,180,0,,
10602211,地精,24,其它,,,21,2851,511,511,76,76,57,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602212,地精,24,其它,,,21,2889,530,530,76,76,63,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602213,地精,24,其它,,,21,2851,511,511,76,76,57,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602214,地精,24,其它,,,21,2889,530,530,76,76,63,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602216,地精,24,其它,,,21,2889,530,530,76,76,63,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602311,地精,24,其它,,,22,3257,584,584,87,87,65,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602312,地精,24,其它,,,22,3301,605,605,87,87,72,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602313,地精,24,其它,,,22,3257,584,584,87,87,65,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602314,地精,24,其它,,,22,3301,605,605,87,87,72,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10602316,地精,24,其它,,,22,3301,605,605,87,87,72,2033,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603111,沼泽淤泥怪,144,其它,,,19,2152,400,400,57,57,43,2047,,,0,50,50,180,0,,
10603113,沼泽淤泥怪,144,其它,,,19,2152,400,400,57,57,43,2047,,,0,50,50,180,0,,
10603114,沼泽淤泥怪,144,其它,,,19,2181,409,409,57,57,48,2047,,,0,50,50,180,0,,
10603115,沼泽淤泥怪,144,其它,,,19,2181,409,409,57,57,48,2047,,,0,50,50,180,0,,
10603116,沼泽淤泥怪,144,其它,,,19,2181,409,409,57,57,48,2047,,,0,50,50,180,0,,
10603211,沼泽淤泥怪,144,其它,,,21,2851,530,530,76,76,57,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603213,沼泽淤泥怪,144,其它,,,21,2851,530,530,76,76,57,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603214,沼泽淤泥怪,144,其它,,,21,2889,543,543,76,76,63,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603215,沼泽淤泥怪,144,其它,,,21,2889,543,543,76,76,63,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603216,沼泽淤泥怪,144,其它,,,21,2889,543,543,76,76,63,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603311,沼泽淤泥怪,144,其它,,,22,3257,605,605,87,87,65,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603313,沼泽淤泥怪,144,其它,,,22,3257,605,605,87,87,65,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603314,沼泽淤泥怪,144,其它,,,22,3301,620,620,87,87,72,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603315,沼泽淤泥怪,144,其它,,,22,3301,620,620,87,87,72,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10603316,沼泽淤泥怪,144,其它,,,22,3301,620,620,87,87,72,2047,,,0,50,50,180,"20004,20005,20006,20007,0",,
10604111,迅猛龙,73,其它,,,19,2152,400,400,57,57,43,2028,,,0,50,50,180,"20044,0",,
10604113,迅猛龙,73,其它,,,19,2181,409,409,57,57,48,2028,,,0,50,50,180,"20044,0",,
10604114,迅猛龙,73,其它,,,19,2181,409,409,57,57,48,2028,,,0,50,50,180,"20044,0",,
10604116,迅猛龙,73,其它,,,19,2181,409,409,57,57,48,2028,,,0,50,50,180,"20044,0",,
10604211,迅猛龙,73,其它,,,21,2851,530,530,76,76,57,2028,,,0,50,50,180,"20004,20005,20006,20007,20044,0",,
10604213,迅猛龙,73,其它,,,21,2889,543,543,76,76,63,2028,,,0,50,50,180,"20004,20005,20006,20007,20044,0",,
10604214,迅猛龙,73,其它,,,21,2889,543,543,76,76,63,2028,,,0,50,50,180,"20004,20005,20006,20007,20044,0",,
10604216,迅猛龙,73,其它,,,21,2889,543,543,76,76,63,2028,,,0,50,50,180,"20004,20005,20006,20007,20044,0",,
10604311,迅猛龙,73,其它,,,22,3257,605,605,87,87,65,2028,,,0,50,50,180,"20004,20005,20006,20007,20044,0",,
10604313,迅猛龙,73,其它,,,22,3301,620,620,87,87,72,2028,,,0,50,50,180,"20004,20005,20006,20007,20044,0",,
10604314,迅猛龙,73,其它,,,22,3301,620,620,87,87,72,2028,,,0,50,50,180,"20004,20005,20006,20007,20044,0",,
10604316,迅猛龙,73,其它,,,22,3301,620,620,87,87,72,2028,,,0,50,50,180,"20004,20005,20006,20007,20044,0",,
10605111,鹰身人,132,其它,,,20,1910,434,434,66,66,52,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605113,鹰身人,132,其它,,,20,1910,434,434,66,66,44,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605114,鹰身人,132,其它,,,20,1794,451,451,66,66,58,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605115,塞瑞娜血羽,209,其它,紫,1,20,5865,545,545,66,66,85,2027,,,1019,50,50,180,"20004,20005,20006,20007,20044,0",,
10605116,鹰身人,132,其它,,,20,1794,451,451,66,66,58,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605211,鹰身人,132,其它,,,22,2514,572,572,87,87,69,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605213,鹰身人,132,其它,,,22,2514,572,572,87,87,58,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605214,鹰身人,132,其它,,,22,2361,593,593,87,87,76,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605215,塞瑞娜血羽,209,其它,紫,1,22,7717,717,717,87,87,112,2027,,,1019,50,50,180,"20004,20005,20006,20007,20044,0",,
10605216,鹰身人,132,其它,,,22,2361,593,593,87,87,76,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605311,鹰身人,132,其它,,,24,3064,697,697,106,106,84,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605313,鹰身人,132,其它,,,24,3064,697,697,106,106,71,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605314,鹰身人,132,其它,,,24,2877,723,723,106,106,93,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10605315,塞瑞娜血羽,209,其它,紫,1,24,9406,874,874,106,106,137,2027,,,1019,50,50,180,"20004,20005,20006,20007,20044,0",,
10605316,鹰身人,132,其它,,,24,2877,723,723,106,106,93,2027,,,1019,50,50,180,"20004,20005,20006,20007,0",,
10606111,海龟,65,其它,,,20,2508,462,462,66,66,52,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606113,海龟,65,其它,,,20,2542,473,473,66,66,58,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606114,海龟,65,其它,,,20,2542,473,473,66,66,58,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606115,海龟,65,其它,,,20,2542,473,473,66,66,58,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606116,海龟,65,其它,,,20,2542,473,473,66,66,58,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606211,海龟,65,其它,,,22,3301,608,608,87,87,69,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606213,海龟,65,其它,,,22,3344,623,623,87,87,76,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606214,海龟,65,其它,,,22,3344,623,623,87,87,76,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606215,海龟,65,其它,,,22,3344,623,623,87,87,76,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606216,海龟,65,其它,,,22,3344,623,623,87,87,76,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606311,海龟,65,其它,,,24,4023,741,741,106,106,84,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606313,海龟,65,其它,,,24,4077,759,759,106,106,93,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606314,海龟,65,其它,,,24,4077,759,759,106,106,93,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606315,海龟,65,其它,,,24,4077,759,759,106,106,93,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10606316,海龟,65,其它,,,24,4077,759,759,106,106,93,2028,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10607111,野猪人战士,52,其它,,,20,2542,462,462,66,66,58,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607112,野猪人战士,52,其它,,,20,2508,451,451,66,66,52,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607113,野猪人战士,52,其它,,,20,2542,462,462,66,66,58,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607114,野猪人战士,52,其它,,,20,2542,462,462,66,66,58,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607116,野猪人战士,52,其它,,,20,2542,462,462,66,66,58,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607211,野猪人战士,52,其它,,,22,3344,608,608,87,87,76,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607212,野猪人战士,52,其它,,,22,3301,593,593,87,87,69,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607213,野猪人战士,52,其它,,,22,3344,608,608,87,87,76,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607214,野猪人战士,52,其它,,,22,3344,608,608,87,87,76,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607216,野猪人战士,52,其它,,,22,3344,608,608,87,87,76,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607311,野猪人战士,52,其它,,,24,4077,741,741,106,106,93,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607312,野猪人战士,52,其它,,,24,4023,723,723,106,106,84,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607313,野猪人战士,52,其它,,,24,4077,741,741,106,106,93,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607314,野猪人战士,52,其它,,,24,4077,741,741,106,106,93,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10607316,野猪人战士,52,其它,,,24,4077,741,741,106,106,93,2023,,,1009,50,50,180,"20004,20005,20006,20007,0",,
10608111,海盗男,55,其它,,,20,1630,300,300,42,42,33,1000008,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10608113,海盗男,55,其它,,,20,1652,307,307,42,42,37,1000008,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10608114,海盗男,55,其它,,,20,1652,307,307,42,42,37,1000008,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10608116,海盗男,55,其它,,,20,1652,307,307,42,42,37,1000008,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10608122,海盗女,38,其它,,,20,2006,369,369,52,52,41,1000008,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
10608124,海盗女,38,其它,,,20,2033,378,378,52,52,46,1000008,,,0,50,50,180,"20004,20005,20006,20007,20043,0",,
