Table:CsvDrop,,,,,,
tid,type:DropType,group,desc:s,itemTid,itemCount,probability
3160101,数值型,31601,2000战魂,108,2000,10000
3170101,数值型,31701,2000铜币,107,2000,10000
3180101,数值型,31801,3000铜币,107,3000,10000
3190101,数值型,31901,100战魂,108,100,10000
3200101,数值型,32001,200英魂,201,200,10000
3210101,数值型,32101,500000铜币,107,500000,10000
3220101,数值型,32201,200钻石,103,200,10000
3230101,道具,32301,橙色英雄碎片包,2014,1,556
3230102,道具,32301,橙色英雄碎片包,2006,1,555
3230103,道具,32301,橙色英雄碎片包,2017,1,555
3230104,道具,32301,橙色英雄碎片包,2029,1,555
3230105,道具,32301,橙色英雄碎片包,2030,1,556
3230106,道具,32301,橙色英雄碎片包,2026,1,556
3230107,道具,32301,橙色英雄碎片包,2005,1,556
3230108,道具,32301,橙色英雄碎片包,2024,1,556
3230109,道具,32301,橙色英雄碎片包,2009,1,556
3230110,道具,32301,橙色英雄碎片包,2015,1,556
3230111,道具,32301,橙色英雄碎片包,2016,1,556
3230112,道具,32301,橙色英雄碎片包,2008,1,555
3230113,道具,32301,橙色英雄碎片包,2010,1,556
3230114,道具,32301,橙色英雄碎片包,2013,1,556
3230115,道具,32301,橙色英雄碎片包,2018,1,555
3230116,道具,32301,橙色英雄碎片包,2021,1,555
3230117,道具,32301,橙色英雄碎片包,2023,1,555
3230118,道具,32301,橙色英雄碎片包,2003,1,555
3240101,道具,32401,随机好感物品宝箱,90001,1,333
3240102,道具,32401,随机好感物品宝箱,90002,1,333
3240103,道具,32401,随机好感物品宝箱,90003,1,334
3240104,道具,32401,随机好感物品宝箱,90004,1,2000
3240105,道具,32401,随机好感物品宝箱,90005,1,2000
3240106,道具,32401,随机好感物品宝箱,90006,1,2000
3240107,道具,32401,随机好感物品宝箱,90007,1,1000
3240108,道具,32401,随机好感物品宝箱,90008,1,1000
3240109,道具,32401,随机好感物品宝箱,90009,1,1000
3250101,道具,32501,紫色装备碎片包,11089,1,1667
3250102,道具,32501,紫色装备碎片包,11090,1,1667
3250103,道具,32501,紫色装备碎片包,11091,1,1667
3250104,道具,32501,紫色装备碎片包,11092,1,1667
3250105,道具,32501,紫色装备碎片包,11093,1,1666
3250106,道具,32501,紫色装备碎片包,11094,1,1666
#,,,,,,
3260101,道具,32601,5%芒星石宝箱,40008,1,500
3260102,数值型,32601,5%芒星石宝箱,107,10000,300
3260103,数值型,32601,5%芒星石宝箱,107,5000,1300
3260104,数值型,32601,5%芒星石宝箱,107,8000,600
3260105,数值型,32601,5%芒星石宝箱,108,100,600
3260106,数值型,32601,5%芒星石宝箱,108,80,1300
3260107,数值型,32601,5%芒星石宝箱,108,150,600
3260108,道具,32601,5%芒星石宝箱,40019,1,200
3260109,道具,32601,5%芒星石宝箱,40020,1,300
3260110,道具,32601,5%芒星石宝箱,40021,1,700
3260111,道具,32601,5%芒星石宝箱,42001,1,50
3260112,道具,32601,5%芒星石宝箱,42002,1,50
3260113,数值型,32601,5%芒星石宝箱,201,10,500
3260114,道具,32601,5%芒星石宝箱,70001,1,100
3260115,道具,32601,5%芒星石宝箱,90001,1,750
3260116,道具,32601,5%芒星石宝箱,90002,1,750
3260117,道具,32601,5%芒星石宝箱,90003,1,750
3260118,道具,32601,5%芒星石宝箱,40053,1,350
3260119,道具,32601,5%芒星石宝箱,41011,1,250
3260120,道具,32601,5%芒星石宝箱,41012,1,50
3270101,道具,32701,5%打孔装置宝箱,40051,1,500
3270102,数值型,32701,5%打孔装置宝箱,107,10000,300
3270103,数值型,32701,5%打孔装置宝箱,107,5000,1300
3270104,数值型,32701,5%打孔装置宝箱,107,8000,600
3270105,数值型,32701,5%打孔装置宝箱,108,100,600
3270106,数值型,32701,5%打孔装置宝箱,108,80,1300
3270107,数值型,32701,5%打孔装置宝箱,108,150,600
3270108,道具,32701,5%打孔装置宝箱,40019,1,200
3270109,道具,32701,5%打孔装置宝箱,40020,1,300
3270110,道具,32701,5%打孔装置宝箱,40021,1,700
3270111,道具,32701,5%打孔装置宝箱,42001,1,50
3270112,道具,32701,5%打孔装置宝箱,42002,1,50
3270113,数值型,32701,5%打孔装置宝箱,201,10,500
3270114,道具,32701,5%打孔装置宝箱,70001,1,100
3270115,道具,32701,5%打孔装置宝箱,90001,1,750
3270116,道具,32701,5%打孔装置宝箱,90002,1,750
3270117,道具,32701,5%打孔装置宝箱,90003,1,750
3270118,道具,32701,5%打孔装置宝箱,40053,1,350
3270119,道具,32701,5%打孔装置宝箱,41011,1,250
3270120,道具,32701,5%打孔装置宝箱,41012,1,50
3280101,道具,32801,5%奥术之尘宝箱,40033,1,500
3280102,数值型,32801,5%奥术之尘宝箱,107,10000,300
3280103,数值型,32801,5%奥术之尘宝箱,107,5000,1300
3280104,数值型,32801,5%奥术之尘宝箱,107,8000,600
3280105,数值型,32801,5%奥术之尘宝箱,108,100,600
3280106,数值型,32801,5%奥术之尘宝箱,108,80,1300
3280107,数值型,32801,5%奥术之尘宝箱,108,150,600
3280108,道具,32801,5%奥术之尘宝箱,40019,1,200
3280109,道具,32801,5%奥术之尘宝箱,40020,1,300
3280110,道具,32801,5%奥术之尘宝箱,40021,1,700
3280111,道具,32801,5%奥术之尘宝箱,42001,1,50
3280112,道具,32801,5%奥术之尘宝箱,42002,1,50
3280113,数值型,32801,5%奥术之尘宝箱,201,10,500
3280114,道具,32801,5%奥术之尘宝箱,70001,1,100
3280115,道具,32801,5%奥术之尘宝箱,90001,1,750
3280116,道具,32801,5%奥术之尘宝箱,90002,1,750
3280117,道具,32801,5%奥术之尘宝箱,90003,1,750
3280118,道具,32801,5%奥术之尘宝箱,40053,1,350
3280119,道具,32801,5%奥术之尘宝箱,41011,1,250
3280120,道具,32801,5%奥术之尘宝箱,41012,1,50
#,,,,,,
3290101,道具,32901,VIP1级礼包,40013,3,10000
3290201,道具,32902,VIP1级礼包,40016,3,10000
3290301,道具,32903,VIP1级礼包,60002,5,10000
3290401,道具,32904,VIP1级礼包,40010,5,10000
3300101,数值型,33001,VIP2级礼包,107,100000,10000
3300201,数值型,33002,VIP2级礼包,108,1000,10000
3300301,道具,33003,VIP2级礼包,60001,3,10000
3300401,道具,33004,VIP2级礼包,40009,3,10000
3310101,道具,33101,VIP3级礼包,2022,50,10000
3310201,道具,33102,VIP3级礼包,107,150000,10000
3310301,道具,33103,VIP3级礼包,60001,5,10000
3310401,道具,33104,VIP3级礼包,40009,5,10000
3320101,道具,33201,VIP4级礼包,101450,1,10000
3320201,道具,33202,VIP4级礼包,40007,1,10000
3320301,数值型,33203,VIP4级礼包,107,200000,10000
3320401,数值型,33204,VIP4级礼包,108,1000,10000
3330101,道具,33301,VIP5级礼包,2022,50,10000
3330201,道具,33302,VIP5级礼包,40022,5,10000
3330301,道具,33303,VIP5级礼包,42001,15,10000
3330401,道具,33304,VIP5级礼包,42002,15,10000
3340101,道具,33401,VIP6级礼包,101470,1,10000
3340201,道具,33402,VIP6级礼包,200721,1,10000
3340301,数值型,33403,VIP6级礼包,108,2000,10000
3340401,道具,33404,VIP6级礼包,40012,9,10000
3350101,道具,33501,VIP7级礼包,2022,50,10000
3350201,道具,33502,VIP7级礼包,40023,10,10000
3350301,道具,33503,VIP7级礼包,40009,5,10000
3350401,道具,33504,VIP7级礼包,60001,5,10000
3360101,道具,33601,VIP8级礼包,31073,1,10000
3360201,道具,33602,VIP8级礼包,40007,5,10000
3360301,道具,33603,VIP8级礼包,40042,2,10000
3360401,数值型,33604,VIP8级礼包,107,200000,10000
3370101,道具,33701,VIP9级礼包,31086,1,10000
3370201,道具,33702,VIP9级礼包,200731,1,10000
3370301,道具,33703,VIP9级礼包,40012,9,10000
3370401,数值型,33704,VIP9级礼包,108,2000,10000
3380101,道具,33801,VIP10级礼包,31082,1,10000
3380201,道具,33802,VIP10级礼包,40043,1,10000
3380301,道具,33803,VIP10级礼包,60001,10,10000
3380401,道具,33804,VIP10级礼包,40009,10,10000
3390101,道具,33901,蓝色装备碎片宝箱,11011,1,375
3390102,道具,33901,蓝色装备碎片宝箱,11012,1,375
3390103,道具,33901,蓝色装备碎片宝箱,11013,1,375
3390104,道具,33901,蓝色装备碎片宝箱,11014,1,375
3390105,道具,33901,蓝色装备碎片宝箱,11021,1,375
3390106,道具,33901,蓝色装备碎片宝箱,11022,1,375
3390107,道具,33901,蓝色装备碎片宝箱,11023,1,375
3390108,道具,33901,蓝色装备碎片宝箱,11024,1,375
3390109,道具,33901,蓝色装备碎片宝箱,11031,1,350
3390110,道具,33901,蓝色装备碎片宝箱,11032,1,350
3390111,道具,33901,蓝色装备碎片宝箱,11034,1,350
3390112,道具,33901,蓝色装备碎片宝箱,11035,1,350
3390113,道具,33901,蓝色装备碎片宝箱,11041,1,350
3390114,道具,33901,蓝色装备碎片宝箱,11042,1,350
3390115,道具,33901,蓝色装备碎片宝箱,11043,1,350
3390116,道具,33901,蓝色装备碎片宝箱,11044,1,350
3390117,道具,33901,蓝色装备碎片宝箱,11061,1,262
3390118,道具,33901,蓝色装备碎片宝箱,11062,1,263
3390119,道具,33901,蓝色装备碎片宝箱,11065,1,262
3390120,道具,33901,蓝色装备碎片宝箱,11066,1,263
3390121,道具,33901,蓝色装备碎片宝箱,11071,1,262
3390122,道具,33901,蓝色装备碎片宝箱,11073,1,263
3390123,道具,33901,蓝色装备碎片宝箱,11074,1,262
3390124,道具,33901,蓝色装备碎片宝箱,11075,1,263
3390125,道具,33901,蓝色装备碎片宝箱,11081,1,162
3390126,道具,33901,蓝色装备碎片宝箱,11082,1,163
3390127,道具,33901,蓝色装备碎片宝箱,11083,1,162
3390128,道具,33901,蓝色装备碎片宝箱,11084,1,163
3390129,道具,33901,蓝色装备碎片宝箱,11085,1,162
3390130,道具,33901,蓝色装备碎片宝箱,11086,1,163
3390131,道具,33901,蓝色装备碎片宝箱,11087,1,162
3390132,道具,33901,蓝色装备碎片宝箱,11088,1,163
3390133,道具,33901,蓝色装备碎片宝箱,11095,1,114
3390134,道具,33901,蓝色装备碎片宝箱,11096,1,114
3390135,道具,33901,蓝色装备碎片宝箱,11097,1,114
3390136,道具,33901,蓝色装备碎片宝箱,11098,1,115
3390137,道具,33901,蓝色装备碎片宝箱,11099,1,115
3390138,道具,33901,蓝色装备碎片宝箱,11100,1,114
3390139,道具,33901,蓝色装备碎片宝箱,11101,1,114
3400101,道具,34001,紫色英雄碎片宝箱,2104,1,476
3400102,道具,34001,紫色英雄碎片宝箱,2105,1,476
3400103,道具,34001,紫色英雄碎片宝箱,2107,1,476
3400104,道具,34001,紫色英雄碎片宝箱,2112,1,476
3400105,道具,34001,紫色英雄碎片宝箱,2117,1,476
3400106,道具,34001,紫色英雄碎片宝箱,2122,1,476
3400107,道具,34001,紫色英雄碎片宝箱,2128,1,476
3400108,道具,34001,紫色英雄碎片宝箱,2130,1,476
3400109,道具,34001,紫色英雄碎片宝箱,2124,1,476
3400110,道具,34001,紫色英雄碎片宝箱,2109,1,476
3400111,道具,34001,紫色英雄碎片宝箱,2111,1,476
3400112,道具,34001,紫色英雄碎片宝箱,2115,1,476
3400113,道具,34001,紫色英雄碎片宝箱,2110,1,476
3400114,道具,34001,紫色英雄碎片宝箱,2113,1,476
3400115,道具,34001,紫色英雄碎片宝箱,2125,1,476
3400116,道具,34001,紫色英雄碎片宝箱,2114,1,476
3400117,道具,34001,紫色英雄碎片宝箱,2106,1,476
3400118,道具,34001,紫色英雄碎片宝箱,2116,1,477
3400119,道具,34001,紫色英雄碎片宝箱,2118,1,477
3400120,道具,34001,紫色英雄碎片宝箱,2120,1,477
3400121,道具,34001,紫色英雄碎片宝箱,2127,1,477
3410101,道具,34101,随机进阶材料宝箱,42001,1,1500
3410102,道具,34101,随机进阶材料宝箱,42002,1,1500
3410103,道具,34101,随机进阶材料宝箱,42003,1,1500
3410104,道具,34101,随机进阶材料宝箱,42004,1,1500
3410105,道具,34101,随机进阶材料宝箱,42011,1,800
3410106,道具,34101,随机进阶材料宝箱,42012,1,800
3410107,道具,34101,随机进阶材料宝箱,42013,1,800
3410108,道具,34101,随机进阶材料宝箱,42014,1,800
3410109,道具,34101,随机进阶材料宝箱,42015,1,800
3420101,道具,34201,随机神将碎片宝箱,2012,1,1667
3420102,道具,34201,随机神将碎片宝箱,2011,1,1667
3420103,道具,34201,随机神将碎片宝箱,2027,1,1667
3420104,道具,34201,随机神将碎片宝箱,2025,1,1667
3420105,道具,34201,随机神将碎片宝箱,2004,1,1666
3420106,道具,34201,随机神将碎片宝箱,2020,1,1666
3430101,道具,34301,橙色英雄包,2014,50,769
3430102,道具,34301,橙色英雄包,2006,50,769
3430103,道具,34301,橙色英雄包,2017,50,769
3430104,道具,34301,橙色英雄包,2029,50,769
3430105,道具,34301,橙色英雄包,2030,50,769
3430106,道具,34301,橙色英雄包,2026,50,769
3430107,道具,34301,橙色英雄包,2005,50,769
3430108,道具,34301,橙色英雄包,2024,50,769
3430109,道具,34301,橙色英雄包,2009,50,769
3430110,道具,34301,橙色英雄包,2015,50,769
3430111,道具,34301,橙色英雄包,2021,50,769
3430112,道具,34301,橙色英雄包,2018,50,769
3430113,道具,34301,橙色英雄包,2023,50,772
3440101,道具,34401,高级闪避大礼包,20033,1,10000
3440102,道具,34402,高级闪避大礼包,20032,1,10000
3440103,道具,34403,高级闪避大礼包,20031,1,10000
3440104,道具,34404,高级闪避大礼包,40043,5,10000
3450101,道具,34501,高级命中大礼包,20023,1,10000
3450102,道具,34502,高级命中大礼包,20022,1,10000
3450103,道具,34503,高级命中大礼包,20021,1,10000
3450104,道具,34504,高级命中大礼包,40043,5,10000
3460101,道具,34601,高级暴击大礼包,20043,1,10000
3460102,道具,34602,高级暴击大礼包,20042,1,10000
3460103,道具,34603,高级暴击大礼包,20041,1,10000
3460104,道具,34604,高级暴击大礼包,40043,5,10000
3470101,道具,34701,高级韧性大礼包,20083,1,10000
3470102,道具,34702,高级韧性大礼包,20082,1,10000
3470103,道具,34703,高级韧性大礼包,20081,1,10000
3470104,道具,34704,高级韧性大礼包,40043,5,10000
3480101,道具,34801,高级格挡大礼包,20003,1,10000
3480102,道具,34802,高级格挡大礼包,20002,1,10000
3480103,道具,34803,高级格挡大礼包,20001,1,10000
3480104,道具,34804,高级格挡大礼包,40043,5,10000
3490101,道具,34901,高级穿透大礼包,20133,1,10000
3490102,道具,34902,高级穿透大礼包,20132,1,10000
3490103,道具,34903,高级穿透大礼包,20131,1,10000
3490104,道具,34904,高级穿透大礼包,40043,5,10000
3500101,道具,35001,高级抵抗大礼包,20013,1,10000
3500102,道具,35002,高级抵抗大礼包,20012,1,10000
3500103,道具,35003,高级抵抗大礼包,20011,1,10000
3500104,道具,35004,高级抵抗大礼包,40043,5,10000
3510101,道具,35101,鉴定之书*2,40053,2,10000
3520101,道具,35201,鉴定之书*3,40053,3,10000
3530101,道具,35301,鉴定之书*4,40053,4,10000
3540101,道具,35401,10品质装备碎片宝箱,11089,1,1666
3540102,道具,35401,10品质装备碎片宝箱,11090,1,1666
3540103,道具,35401,10品质装备碎片宝箱,11091,1,1667
3540104,道具,35401,10品质装备碎片宝箱,11092,1,1667
3540105,道具,35401,10品质装备碎片宝箱,11093,1,1667
3540106,道具,35401,10品质装备碎片宝箱,11094,1,1667
3550101,道具,35501,饰品碎片宝箱,910003,1,2000
3550102,道具,35501,饰品碎片宝箱,910004,1,2000
3550103,道具,35501,饰品碎片宝箱,910005,1,2000
3550104,道具,35501,饰品碎片宝箱,910007,1,1500
3550105,道具,35501,饰品碎片宝箱,910012,1,1500
3550106,道具,35501,饰品碎片宝箱,910008,1,250
3550107,道具,35501,饰品碎片宝箱,910009,1,250
3550108,道具,35501,饰品碎片宝箱,910010,1,250
3550109,道具,35501,饰品碎片宝箱,910011,1,250
3560101,道具,35601,5%附魔材料宝箱,44004,1,500
3560102,道具,35601,5%附魔材料宝箱,107,10000,300
3560103,道具,35601,5%附魔材料宝箱,107,5000,1300
3560104,道具,35601,5%附魔材料宝箱,107,8000,600
3560105,道具,35601,5%附魔材料宝箱,108,100,600
3560106,道具,35601,5%附魔材料宝箱,108,80,1300
3560107,道具,35601,5%附魔材料宝箱,108,150,600
3560108,道具,35601,5%附魔材料宝箱,40019,1,200
3560109,道具,35601,5%附魔材料宝箱,40020,1,300
3560110,道具,35601,5%附魔材料宝箱,40021,1,700
3560111,道具,35601,5%附魔材料宝箱,42001,1,50
3560112,道具,35601,5%附魔材料宝箱,42002,1,50
3560113,道具,35601,5%附魔材料宝箱,201,10,500
3560114,道具,35601,5%附魔材料宝箱,70001,1,100
3560115,道具,35601,5%附魔材料宝箱,90001,1,750
3560116,道具,35601,5%附魔材料宝箱,90002,1,750
3560117,道具,35601,5%附魔材料宝箱,90003,1,750
3560118,道具,35601,5%附魔材料宝箱,40053,1,350
3560119,道具,35601,5%附魔材料宝箱,41011,1,250
3560120,道具,35601,5%附魔材料宝箱,41012,1,50
3570101,数值型,35701,军团战优胜宝箱,107,30000,800
3570102,数值型,35701,军团战优胜宝箱,107,50000,500
3570103,数值型,35701,军团战优胜宝箱,107,100000,190
3570104,数值型,35701,军团战优胜宝箱,108,300,800
3570105,数值型,35701,军团战优胜宝箱,108,500,500
3570106,数值型,35701,军团战优胜宝箱,108,1000,190
3570107,道具,35701,军团战优胜宝箱,70001,1,500
3570108,道具,35701,军团战优胜宝箱,70001,2,200
3570109,道具,35701,军团战优胜宝箱,40007,1,50
3570110,道具,35701,军团战优胜宝箱,50025,1,1200
3570111,道具,35701,军团战优胜宝箱,50025,2,400
3570112,道具,35701,军团战优胜宝箱,50024,1,100
3570113,道具,35701,军团战优胜宝箱,50041,1,1100
3570114,道具,35701,军团战优胜宝箱,50041,2,400
3570115,道具,35701,军团战优胜宝箱,50043,1,10
3570116,道具,35701,军团战优胜宝箱,11118,1,5
3570117,道具,35701,军团战优胜宝箱,11119,1,5
3570118,道具,35701,军团战优胜宝箱,11120,1,10
3570119,道具,35701,军团战优胜宝箱,11121,1,10
3570120,道具,35701,军团战优胜宝箱,11122,1,10
3570121,道具,35701,军团战优胜宝箱,11123,1,10
3570122,道具,35701,军团战优胜宝箱,11089,1,20
3570123,道具,35701,军团战优胜宝箱,11090,1,20
3570124,道具,35701,军团战优胜宝箱,11091,1,35
3570125,道具,35701,军团战优胜宝箱,11092,1,35
3570126,道具,35701,军团战优胜宝箱,11093,1,35
3570127,道具,35701,军团战优胜宝箱,11094,1,35
3570128,道具,35701,军团战优胜宝箱,30201,1,200
3570129,道具,35701,军团战优胜宝箱,30103,1,500
3570130,道具,35701,军团战优胜宝箱,30104,1,200
