Table:CsvMysteryShop,,,,,,,,,,,,
tid,level,commodity_group,num,is_free,paid_refresh,commodity_id,discription:s,price_type:PriceType,price,,,
123034,1,3,2,2,277,2021,符文图腾碎片,英魂,180,,,
123035,1,3,2,2,277,2018,恐惧魔王碎片,英魂,180,,,
123036,1,3,2,2,277,2023,盘牙女王碎片,英魂,180,,,
124001,1,4,1,2,239,2104,影牙指挥官碎片,英魂,30,,,
124002,1,4,1,2,239,2105,血色指挥官碎片,英魂,30,,,
124003,1,4,1,2,239,2107,大检察官碎片,英魂,30,,,
124004,1,4,1,2,238,2112,影牙堡主碎片,英魂,30,,,
124005,1,4,1,2,239,2117,灰葬男爵碎片,英魂,30,,,
124006,1,4,1,2,238,2122,荆棘谷猎手碎片,英魂,30,,,
124007,1,4,1,2,238,2109,审讯官碎片,英魂,30,,,
124008,1,4,1,2,238,2128,大范碎片,英魂,30,,,
124009,1,4,1,2,238,2130,凡妮莎碎片,英魂,30,,,
124010,1,4,1,2,238,2124,沙顶酋长碎片,英魂,30,,,
124011,1,4,1,2,238,2111,巫妖碎片,英魂,30,,,
124012,1,4,1,2,238,2115,督军碎片,英魂,30,,,
124013,1,4,1,2,238,2110,奥法师碎片,英魂,30,,,
124014,1,4,1,2,238,2114,水占师碎片,英魂,30,,,
124015,1,4,1,2,238,2113,预言者碎片,英魂,30,,,
124016,1,4,1,2,238,2125,赫洛德碎片,英魂,30,,,
124017,1,4,1,2,238,2106,大帝碎片,英魂,30,,,
124018,1,4,1,2,238,2116,加丁碎片,英魂,30,,,
124019,1,4,1,2,238,2118,巴纳扎尔碎片,英魂,30,,,
124020,1,4,1,2,238,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
124021,1,4,1,2,238,2127,黑手碎片,英魂,30,,,
124022,1,4,2,2,238,2104,影牙指挥官碎片,英魂,60,,,
124023,1,4,2,2,238,2105,血色指挥官碎片,英魂,60,,,
124024,1,4,2,2,238,2107,大检察官碎片,英魂,60,,,
124025,1,4,2,2,238,2112,影牙堡主碎片,英魂,60,,,
124026,1,4,2,2,238,2117,灰葬男爵碎片,英魂,60,,,
124027,1,4,2,2,238,2122,荆棘谷猎手碎片,英魂,60,,,
124028,1,4,2,2,238,2109,审讯官碎片,英魂,60,,,
124029,1,4,2,2,238,2128,大范碎片,英魂,60,,,
124030,1,4,2,2,238,2130,凡妮莎碎片,英魂,60,,,
124031,1,4,2,2,238,2124,沙顶酋长碎片,英魂,60,,,
124032,1,4,2,2,238,2111,巫妖碎片,英魂,60,,,
124033,1,4,2,2,238,2115,督军碎片,英魂,60,,,
124034,1,4,2,2,238,2110,奥法师碎片,英魂,60,,,
124035,1,4,2,2,238,2114,水占师碎片,英魂,60,,,
124036,1,4,2,2,238,2113,预言者碎片,英魂,60,,,
124037,1,4,2,2,238,2125,赫洛德碎片,英魂,60,,,
124038,1,4,2,2,238,2106,大帝碎片,英魂,60,,,
124039,1,4,2,2,238,2116,加丁碎片,英魂,60,,,
124040,1,4,2,2,238,2118,巴纳扎尔碎片,英魂,60,,,
124041,1,4,2,2,238,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
124042,1,4,2,2,238,2127,黑手碎片,英魂,60,,,
125001,1,5,1,2,111,2006,暴风摄政王碎片,英魂,90,,,
125002,1,5,1,2,111,2014,霜狼督军碎片,英魂,90,,,
125003,1,5,1,2,111,2017,基丹碎片,英魂,90,,,
125004,1,5,1,2,111,2026,山丘之王碎片,英魂,90,,,
125005,1,5,1,2,112,2029,守望者碎片,英魂,90,,,
125006,1,5,1,2,112,2030,刺客碎片,英魂,90,,,
125007,1,5,1,2,111,2008,先知碎片,英魂,135,,,
125008,1,5,1,2,111,2010,大法师碎片,英魂,135,,,
125009,1,5,1,2,111,2013,灰舌死誓者碎片,英魂,135,,,
125010,1,5,1,2,111,2024,暗矛巨魔碎片,英魂,90,,,
125011,1,5,1,2,112,2005,银白十字军碎片,英魂,90,,,
125012,1,5,1,2,111,2009,大主教碎片,英魂,90,,,
125013,1,5,1,2,111,2015,天灾首领碎片,英魂,90,,,
125014,1,5,1,2,111,2016,暮光首领碎片,英魂,135,,,
125015,1,5,1,2,111,2021,符文图腾碎片,英魂,90,,,
125016,1,5,1,2,112,2018,恐惧魔王碎片,英魂,90,,,
125017,1,5,1,2,111,2023,盘牙女王碎片,英魂,90,,,
125018,1,5,1,2,111,2003,血魔碎片,英魂,135,,,
125019,1,5,2,2,111,2003,血魔碎片,英魂,270,,,
125020,1,5,2,2,111,2006,暴风摄政王碎片,英魂,180,,,
125021,1,5,2,2,111,2014,霜狼督军碎片,英魂,180,,,
125022,1,5,2,2,111,2017,基丹碎片,英魂,180,,,
125023,1,5,2,2,111,2026,山丘之王碎片,英魂,180,,,
125024,1,5,2,2,111,2029,守望者碎片,英魂,180,,,
125025,1,5,2,2,111,2030,刺客碎片,英魂,180,,,
125026,1,5,2,2,111,2008,先知碎片,英魂,270,,,
125027,1,5,2,2,111,2024,暗矛巨魔碎片,英魂,180,,,
125028,1,5,2,2,111,2005,银白十字军碎片,英魂,180,,,
125029,1,5,2,2,111,2009,大主教碎片,英魂,180,,,
125030,1,5,2,2,111,2015,天灾首领碎片,英魂,180,,,
125031,1,5,2,2,111,2010,大法师碎片,英魂,270,,,
125032,1,5,2,2,111,2013,灰舌死誓者碎片,英魂,270,,,
125033,1,5,2,2,111,2016,暮光首领碎片,英魂,270,,,
125034,1,5,2,2,111,2021,符文图腾碎片,英魂,180,,,
125035,1,5,2,2,111,2018,恐惧魔王碎片,英魂,180,,,
125036,1,5,2,2,111,2023,盘牙女王碎片,英魂,180,,,
125037,1,5,1,2,143,2104,影牙指挥官碎片,英魂,30,,,
125038,1,5,1,2,143,2105,血色指挥官碎片,英魂,30,,,
125039,1,5,1,2,143,2107,大检察官碎片,英魂,30,,,
125040,1,5,1,2,143,2112,影牙堡主碎片,英魂,30,,,
125041,1,5,1,2,143,2117,灰葬男爵碎片,英魂,30,,,
125042,1,5,1,2,143,2122,荆棘谷猎手碎片,英魂,30,,,
125043,1,5,1,2,143,2109,审讯官碎片,英魂,30,,,
125044,1,5,1,2,143,2128,大范碎片,英魂,30,,,
125045,1,5,1,2,143,2130,凡妮莎碎片,英魂,30,,,
125046,1,5,1,2,143,2124,沙顶酋长碎片,英魂,30,,,
125047,1,5,1,2,143,2111,巫妖碎片,英魂,30,,,
125048,1,5,1,2,143,2115,督军碎片,英魂,30,,,
125049,1,5,1,2,143,2110,奥法师碎片,英魂,30,,,
125050,1,5,1,2,143,2114,水占师碎片,英魂,30,,,
125051,1,5,1,2,143,2113,预言者碎片,英魂,30,,,
125052,1,5,1,2,143,2125,赫洛德碎片,英魂,30,,,
125053,1,5,1,2,143,2106,大帝碎片,英魂,30,,,
125054,1,5,1,2,143,2116,加丁碎片,英魂,30,,,
125055,1,5,1,2,143,2118,巴纳扎尔碎片,英魂,30,,,
125056,1,5,1,2,143,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
125057,1,5,1,2,143,2127,黑手碎片,英魂,30,,,
125058,1,5,2,2,143,2104,影牙指挥官碎片,英魂,60,,,
125059,1,5,2,2,143,2105,血色指挥官碎片,英魂,60,,,
125060,1,5,2,2,142,2107,大检察官碎片,英魂,60,,,
125061,1,5,2,2,143,2112,影牙堡主碎片,英魂,60,,,
125062,1,5,2,2,142,2117,灰葬男爵碎片,英魂,60,,,
125063,1,5,2,2,142,2122,荆棘谷猎手碎片,英魂,60,,,
125064,1,5,2,2,143,2109,审讯官碎片,英魂,60,,,
125065,1,5,2,2,143,2128,大范碎片,英魂,60,,,
125066,1,5,2,2,143,2130,凡妮莎碎片,英魂,60,,,
125067,1,5,2,2,143,2124,沙顶酋长碎片,英魂,60,,,
125068,1,5,2,2,143,2111,巫妖碎片,英魂,60,,,
125069,1,5,2,2,143,2115,督军碎片,英魂,60,,,
125070,1,5,2,2,143,2110,奥法师碎片,英魂,60,,,
125071,1,5,2,2,143,2114,水占师碎片,英魂,60,,,
125072,1,5,2,2,143,2113,预言者碎片,英魂,60,,,
125073,1,5,2,2,143,2125,赫洛德碎片,英魂,60,,,
125074,1,5,2,2,143,2106,大帝碎片,英魂,60,,,
125075,1,5,2,2,143,2116,加丁碎片,英魂,60,,,
125076,1,5,2,2,142,2118,巴纳扎尔碎片,英魂,60,,,
125077,1,5,2,2,142,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
125078,1,5,2,2,142,2127,黑手碎片,英魂,60,,,
126001,1,6,1,2,1400,42001,宁神花,英魂,10,,,
126002,1,6,1,2,1400,42002,银叶草,英魂,10,,,
126003,1,6,1,2,1300,42003,石南草,英魂,10,,,
126004,1,6,1,2,900,42004,荆棘藻,英魂,10,,,
126005,1,6,2,2,1120,42001,宁神花,英魂,20,,,
126006,1,6,2,2,1120,42002,银叶草,英魂,20,,,
126007,1,6,2,2,1040,42003,石南草,英魂,20,,,
126008,1,6,2,2,720,42004,荆棘藻,英魂,20,,,
126009,1,6,3,2,280,42001,宁神花,英魂,30,,,
126010,1,6,3,2,280,42002,银叶草,英魂,30,,,
126011,1,6,3,2,260,42003,石南草,英魂,30,,,
126012,1,6,3,2,180,42004,荆棘藻,英魂,30,,,
2011001,20,1,1,1,0,200011,初级格挡之一,钻石,100,,,
2011002,20,1,1,1,0,200012,初级格挡之二,钻石,100,,,
2011003,20,1,1,1,0,200013,初级格挡之三,钻石,100,,,
2011004,20,1,1,1,0,200111,初级抵抗之一,钻石,100,,,
2011005,20,1,1,1,0,200112,初级抵抗之二,钻石,100,,,
2011006,20,1,1,1,0,200113,初级抵抗之三,钻石,100,,,
2011007,20,1,1,1,0,200211,初级命中之一,钻石,100,,,
2011008,20,1,1,1,0,200212,初级命中之二,钻石,100,,,
2011009,20,1,1,1,0,200213,初级命中之三,钻石,100,,,
2011010,20,1,1,1,0,200311,初级闪避之一,钻石,100,,,
2011011,20,1,1,1,0,200312,初级闪避之二,钻石,100,,,
2011012,20,1,1,1,0,200313,初级闪避之三,钻石,100,,,
2011013,20,1,1,1,0,200411,初级暴击之一,钻石,100,,,
2011014,20,1,1,1,0,200412,初级暴击之二,钻石,100,,,
2011015,20,1,1,1,0,200413,初级暴击之三,钻石,100,,,
2011016,20,1,1,1,350,200611,初级速度之一,钻石,100,,,
2011017,20,1,1,1,350,200612,初级速度之二,钻石,100,,,
2011018,20,1,1,1,350,200613,初级速度之三,钻石,100,,,
2011019,20,1,1,1,350,200711,初级血量之一,钻石,100,,,
2011020,20,1,1,1,350,200712,初级血量之二,钻石,100,,,
2011021,20,1,1,1,350,200713,初级血量之三,钻石,100,,,
2011022,20,1,1,1,0,200811,初级韧性之一,钻石,100,,,
2011023,20,1,1,1,0,200812,初级韧性之二,钻石,100,,,
2011024,20,1,1,1,0,200813,初级韧性之三,钻石,100,,,
2011025,20,1,1,1,350,200911,初级物攻之一,钻石,100,,,
2011026,20,1,1,1,350,200912,初级物攻之二,钻石,100,,,
2011027,20,1,1,1,350,200913,初级物攻之三,钻石,100,,,
2011028,20,1,1,1,350,201011,初级物防之一,钻石,100,,,
2011029,20,1,1,1,350,201012,初级物防之二,钻石,100,,,
2011030,20,1,1,1,350,201013,初级物防之三,钻石,100,,,
2011031,20,1,1,1,350,201111,初级法攻之一,钻石,100,,,
2011032,20,1,1,1,350,201112,初级法攻之二,钻石,100,,,
2011033,20,1,1,1,350,201113,初级法攻之三,钻石,100,,,
2011034,20,1,1,1,350,201211,初级法防之一,钻石,100,,,
2011035,20,1,1,1,350,201212,初级法防之二,钻石,100,,,
2011036,20,1,1,1,350,201213,初级法防之三,钻石,100,,,
2011037,20,1,1,1,0,201311,初级穿透之一,钻石,100,,,
2011038,20,1,1,1,0,201312,初级穿透之二,钻石,100,,,
2011039,20,1,1,1,0,201313,初级穿透之三,钻石,100,,,
2011040,20,1,1,1,0,201511,初级受治疗之一,钻石,100,,,
2011041,20,1,1,1,0,201512,初级受治疗之二,钻石,100,,,
2011042,20,1,1,1,0,201513,初级受治疗之三,钻石,100,,,
2011043,20,1,1,1,0,200021,中级格挡之一,钻石,1000,,,
2011044,20,1,1,1,0,200022,中级格挡之二,钻石,1000,,,
2011045,20,1,1,1,0,200023,中级格挡之三,钻石,1000,,,
2011046,20,1,1,1,0,200024,中级格挡之四,钻石,1000,,,
2011047,20,1,1,1,0,200121,中级抵抗之一,钻石,1000,,,
2011048,20,1,1,1,0,200122,中级抵抗之二,钻石,1000,,,
2011049,20,1,1,1,0,200123,中级抵抗之三,钻石,1000,,,
2011050,20,1,1,1,0,200124,中级抵抗之四,钻石,1000,,,
2011051,20,1,1,1,0,200221,中级命中之一,钻石,1000,,,
2011052,20,1,1,1,0,200222,中级命中之二,钻石,1000,,,
2011053,20,1,1,1,0,200223,中级命中之三,钻石,1000,,,
2011054,20,1,1,1,0,200224,中级命中之四,钻石,1000,,,
2011055,20,1,1,1,0,200321,中级闪避之一,钻石,1000,,,
2011056,20,1,1,1,0,200322,中级闪避之二,钻石,1000,,,
2011057,20,1,1,1,0,200323,中级闪避之三,钻石,1000,,,
2011058,20,1,1,1,0,200324,中级闪避之四,钻石,1000,,,
2011059,20,1,1,1,0,200421,中级暴击之一,钻石,1000,,,
2011060,20,1,1,1,0,200422,中级暴击之二,钻石,1000,,,
2011061,20,1,1,1,0,200423,中级暴击之三,钻石,1000,,,
2011062,20,1,1,1,0,200424,中级暴击之四,钻石,1000,,,
2011063,20,1,1,1,154,200621,中级速度之一,钻石,800,,,
2011064,20,1,1,1,154,200622,中级速度之二,钻石,800,,,
2011065,20,1,1,1,154,200623,中级速度之三,钻石,800,,,
2011066,20,1,1,1,154,200624,中级速度之四,钻石,800,,,
2011067,20,1,1,1,155,200721,中级血量之一,钻石,800,,,
2011068,20,1,1,1,155,200722,中级血量之二,钻石,800,,,
2011069,20,1,1,1,155,200723,中级血量之三,钻石,800,,,
2011070,20,1,1,1,155,200724,中级血量之四,钻石,800,,,
2011071,20,1,1,1,0,200821,中级韧性之一,钻石,1000,,,
2011072,20,1,1,1,0,200822,中级韧性之二,钻石,1000,,,
2011073,20,1,1,1,0,200823,中级韧性之三,钻石,1000,,,
2011074,20,1,1,1,0,200824,中级韧性之四,钻石,1000,,,
2011075,20,1,1,1,154,200921,中级物攻之一,钻石,800,,,
2011076,20,1,1,1,154,200922,中级物攻之二,钻石,800,,,
2011077,20,1,1,1,154,200923,中级物攻之三,钻石,800,,,
2011078,20,1,1,1,154,200924,中级物攻之四,钻石,800,,,
2011079,20,1,1,1,154,201021,中级物防之一,钻石,800,,,
2011080,20,1,1,1,154,201022,中级物防之二,钻石,800,,,
2011081,20,1,1,1,154,201023,中级物防之三,钻石,800,,,
2011082,20,1,1,1,154,201024,中级物防之四,钻石,800,,,
2011083,20,1,1,1,154,201121,中级法攻之一,钻石,800,,,
2011084,20,1,1,1,154,201122,中级法攻之二,钻石,800,,,
2011085,20,1,1,1,154,201123,中级法攻之三,钻石,800,,,
2011086,20,1,1,1,154,201124,中级法攻之四,钻石,800,,,
2011087,20,1,1,1,154,201221,中级法防之一,钻石,800,,,
2011088,20,1,1,1,154,201222,中级法防之二,钻石,800,,,
2011089,20,1,1,1,154,201223,中级法防之三,钻石,800,,,
2011090,20,1,1,1,154,201224,中级法防之四,钻石,800,,,
2011091,20,1,1,1,0,201321,中级穿透之一,钻石,1000,,,
2011092,20,1,1,1,0,201322,中级穿透之二,钻石,1000,,,
2011093,20,1,1,1,0,201323,中级穿透之三,钻石,1000,,,
2011094,20,1,1,1,0,201324,中级穿透之四,钻石,1000,,,
2011095,20,1,1,1,0,201521,中级受治疗之一,钻石,1000,,,
2011096,20,1,1,1,0,201522,中级受治疗之二,钻石,1000,,,
2011097,20,1,1,1,0,201523,中级受治疗之三,钻石,1000,,,
2011098,20,1,1,1,0,201524,中级受治疗之四,钻石,1000,,,
2012001,20,2,750,1,1000,108,战魂,钻石,50,,,
2012002,20,2,1500,1,2000,108,战魂,钻石,100,,,
2012003,20,2,3000,1,1000,108,战魂,钻石,200,,,
2012004,20,2,20000,1,600,107,铜币,钻石,30,,,
2012005,20,2,50000,1,300,107,铜币,钻石,75,,,
2012006,20,2,100000,1,100,107,铜币,钻石,150,,,
2012007,20,2,1,1,3000,40053,鉴定之书,钻石,25,,,
2012008,20,2,1,1,2000,40053,鉴定之书,英魂,25,,,
2013001,20,3,1,1,279,2006,暴风摄政王碎片,英魂,90,,,
2013002,20,3,1,1,279,2014,霜狼督军碎片,英魂,90,,,
2013003,20,3,1,1,279,2017,基丹碎片,英魂,90,,,
2013004,20,3,1,1,279,2026,山丘之王碎片,英魂,90,,,
2013005,20,3,1,1,279,2029,守望者碎片,英魂,90,,,
2013006,20,3,1,1,279,2030,刺客碎片,英魂,90,,,
2013007,20,3,1,1,278,2008,先知碎片,英魂,135,,,
2013008,20,3,1,1,278,2010,大法师碎片,英魂,135,,,
2013009,20,3,1,1,279,2013,灰舌死誓者碎片,英魂,135,,,
2013010,20,3,1,1,279,2024,暗矛巨魔碎片,英魂,90,,,
2013011,20,3,1,1,279,2005,银白十字军碎片,英魂,90,,,
2013012,20,3,1,1,278,2009,大主教碎片,英魂,90,,,
2013013,20,3,1,1,279,2015,天灾首领碎片,英魂,90,,,
2013014,20,3,1,1,278,2016,暮光首领碎片,英魂,135,,,
2013015,20,3,1,1,278,2021,符文图腾碎片,英魂,90,,,
2013016,20,3,1,1,278,2018,恐惧魔王碎片,英魂,90,,,
2013017,20,3,1,1,278,2023,盘牙女王碎片,英魂,90,,,
2013018,20,3,1,1,278,2003,血魔碎片,英魂,135,,,
2013019,20,3,2,1,277,2003,血魔碎片,英魂,270,,,
2013020,20,3,2,1,277,2006,暴风摄政王碎片,英魂,180,,,
2013021,20,3,2,1,277,2014,霜狼督军碎片,英魂,180,,,
2013022,20,3,2,1,277,2017,基丹碎片,英魂,180,,,
2013023,20,3,2,1,277,2026,山丘之王碎片,英魂,180,,,
2013024,20,3,2,1,277,2029,守望者碎片,英魂,180,,,
2013025,20,3,2,1,277,2030,刺客碎片,英魂,180,,,
2013026,20,3,2,1,277,2008,先知碎片,英魂,270,,,
2013027,20,3,2,1,277,2024,暗矛巨魔碎片,英魂,180,,,
2013028,20,3,2,1,277,2005,银白十字军碎片,英魂,180,,,
2013029,20,3,2,1,277,2009,大主教碎片,英魂,180,,,
2013030,20,3,2,1,277,2015,天灾首领碎片,英魂,180,,,
2013031,20,3,2,1,277,2010,大法师碎片,英魂,270,,,
2013032,20,3,2,1,277,2013,灰舌死誓者碎片,英魂,270,,,
2013033,20,3,2,1,277,2016,暮光首领碎片,英魂,270,,,
2013034,20,3,2,1,277,2021,符文图腾碎片,英魂,180,,,
2013035,20,3,2,1,277,2018,恐惧魔王碎片,英魂,180,,,
2013036,20,3,2,1,277,2023,盘牙女王碎片,英魂,180,,,
2014001,20,4,1,1,239,2104,影牙指挥官碎片,英魂,30,,,
2014002,20,4,1,1,239,2105,血色指挥官碎片,英魂,30,,,
2014003,20,4,1,1,239,2107,大检察官碎片,英魂,30,,,
2014004,20,4,1,1,238,2112,影牙堡主碎片,英魂,30,,,
2014005,20,4,1,1,239,2117,灰葬男爵碎片,英魂,30,,,
2014006,20,4,1,1,238,2122,荆棘谷猎手碎片,英魂,30,,,
2014007,20,4,1,1,238,2109,审讯官碎片,英魂,30,,,
2014008,20,4,1,1,238,2128,大范碎片,英魂,30,,,
2014009,20,4,1,1,238,2130,凡妮莎碎片,英魂,30,,,
2014010,20,4,1,1,238,2124,沙顶酋长碎片,英魂,30,,,
2014011,20,4,1,1,238,2111,巫妖碎片,英魂,30,,,
2014012,20,4,1,1,238,2115,督军碎片,英魂,30,,,
2014013,20,4,1,1,238,2110,奥法师碎片,英魂,30,,,
2014014,20,4,1,1,238,2114,水占师碎片,英魂,30,,,
2014015,20,4,1,1,238,2113,预言者碎片,英魂,30,,,
2014016,20,4,1,1,238,2125,赫洛德碎片,英魂,30,,,
2014017,20,4,1,1,238,2106,大帝碎片,英魂,30,,,
2014018,20,4,1,1,238,2116,加丁碎片,英魂,30,,,
2014019,20,4,1,1,238,2118,巴纳扎尔碎片,英魂,30,,,
2014020,20,4,1,1,238,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
2014021,20,4,1,1,238,2127,黑手碎片,英魂,30,,,
2014022,20,4,2,1,238,2104,影牙指挥官碎片,英魂,60,,,
2014023,20,4,2,1,238,2105,血色指挥官碎片,英魂,60,,,
2014024,20,4,2,1,238,2107,大检察官碎片,英魂,60,,,
2014025,20,4,2,1,238,2112,影牙堡主碎片,英魂,60,,,
2014026,20,4,2,1,238,2117,灰葬男爵碎片,英魂,60,,,
2014027,20,4,2,1,238,2122,荆棘谷猎手碎片,英魂,60,,,
2014028,20,4,2,1,238,2109,审讯官碎片,英魂,60,,,
2014029,20,4,2,1,238,2128,大范碎片,英魂,60,,,
2014030,20,4,2,1,238,2130,凡妮莎碎片,英魂,60,,,
2014031,20,4,2,1,238,2124,沙顶酋长碎片,英魂,60,,,
2014032,20,4,2,1,238,2111,巫妖碎片,英魂,60,,,
2014033,20,4,2,1,238,2115,督军碎片,英魂,60,,,
2014034,20,4,2,1,238,2110,奥法师碎片,英魂,60,,,
2014035,20,4,2,1,238,2114,水占师碎片,英魂,60,,,
2014036,20,4,2,1,238,2113,预言者碎片,英魂,60,,,
2014037,20,4,2,1,238,2125,赫洛德碎片,英魂,60,,,
2014038,20,4,2,1,238,2106,大帝碎片,英魂,60,,,
2014039,20,4,2,1,238,2116,加丁碎片,英魂,60,,,
2014040,20,4,2,1,238,2118,巴纳扎尔碎片,英魂,60,,,
2014041,20,4,2,1,238,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
2014042,20,4,2,1,238,2127,黑手碎片,英魂,60,,,
2015001,20,5,1,1,111,2006,暴风摄政王碎片,英魂,90,,,
2015002,20,5,1,1,111,2014,霜狼督军碎片,英魂,90,,,
2015003,20,5,1,1,111,2017,基丹碎片,英魂,90,,,
2015004,20,5,1,1,111,2026,山丘之王碎片,英魂,90,,,
2015005,20,5,1,1,112,2029,守望者碎片,英魂,90,,,
2015006,20,5,1,1,112,2030,刺客碎片,英魂,90,,,
2015007,20,5,1,1,111,2008,先知碎片,英魂,135,,,
2015008,20,5,1,1,111,2010,大法师碎片,英魂,135,,,
2015009,20,5,1,1,111,2013,灰舌死誓者碎片,英魂,135,,,
2015010,20,5,1,1,111,2024,暗矛巨魔碎片,英魂,90,,,
2015011,20,5,1,1,112,2005,银白十字军碎片,英魂,90,,,
2015012,20,5,1,1,111,2009,大主教碎片,英魂,90,,,
2015013,20,5,1,1,111,2015,天灾首领碎片,英魂,90,,,
2015014,20,5,1,1,111,2016,暮光首领碎片,英魂,135,,,
2015015,20,5,1,1,111,2021,符文图腾碎片,英魂,90,,,
2015016,20,5,1,1,112,2018,恐惧魔王碎片,英魂,90,,,
2015017,20,5,1,1,111,2023,盘牙女王碎片,英魂,90,,,
2015018,20,5,1,1,111,2003,血魔碎片,英魂,135,,,
2015019,20,5,2,1,111,2003,血魔碎片,英魂,270,,,
2015020,20,5,2,1,111,2006,暴风摄政王碎片,英魂,180,,,
2015021,20,5,2,1,111,2014,霜狼督军碎片,英魂,180,,,
2015022,20,5,2,1,111,2017,基丹碎片,英魂,180,,,
2015023,20,5,2,1,111,2026,山丘之王碎片,英魂,180,,,
2015024,20,5,2,1,111,2029,守望者碎片,英魂,180,,,
2015025,20,5,2,1,111,2030,刺客碎片,英魂,180,,,
2015026,20,5,2,1,111,2008,先知碎片,英魂,270,,,
2015027,20,5,2,1,111,2024,暗矛巨魔碎片,英魂,180,,,
2015028,20,5,2,1,111,2005,银白十字军碎片,英魂,180,,,
2015029,20,5,2,1,111,2009,大主教碎片,英魂,180,,,
2015030,20,5,2,1,111,2015,天灾首领碎片,英魂,180,,,
2015031,20,5,2,1,111,2010,大法师碎片,英魂,270,,,
2015032,20,5,2,1,111,2013,灰舌死誓者碎片,英魂,270,,,
2015033,20,5,2,1,111,2016,暮光首领碎片,英魂,270,,,
2015034,20,5,2,1,111,2021,符文图腾碎片,英魂,180,,,
2015035,20,5,2,1,111,2018,恐惧魔王碎片,英魂,180,,,
2015036,20,5,2,1,111,2023,盘牙女王碎片,英魂,180,,,
2015037,20,5,1,1,143,2104,影牙指挥官碎片,英魂,30,,,
2015038,20,5,1,1,143,2105,血色指挥官碎片,英魂,30,,,
2015039,20,5,1,1,143,2107,大检察官碎片,英魂,30,,,
2015040,20,5,1,1,143,2112,影牙堡主碎片,英魂,30,,,
2015041,20,5,1,1,143,2117,灰葬男爵碎片,英魂,30,,,
2015042,20,5,1,1,143,2122,荆棘谷猎手碎片,英魂,30,,,
2015043,20,5,1,1,143,2109,审讯官碎片,英魂,30,,,
2015044,20,5,1,1,143,2128,大范碎片,英魂,30,,,
2015045,20,5,1,1,143,2130,凡妮莎碎片,英魂,30,,,
2015046,20,5,1,1,143,2124,沙顶酋长碎片,英魂,30,,,
2015047,20,5,1,1,143,2111,巫妖碎片,英魂,30,,,
2015048,20,5,1,1,143,2115,督军碎片,英魂,30,,,
