Table:CsvLimitedShop,,,,,,,,,
tid,level,commodity_group,num,is_free,paid_refresh,commodity_id,discription:s,price_type:PriceType,price
2013004,20,3,1,1,183,201524,中级受治疗之四,钻石,900
2013005,20,3,1,1,184,201324,中级穿透之四,钻石,900
2013006,20,3,1,1,150,201224,中级法术防御之四,英魂,800
2013007,20,3,1,1,150,201124,中级法术攻击之四,英魂,800
2013008,20,3,1,1,150,201024,中级物理防御之四,英魂,800
2013009,20,3,1,1,150,200924,中级物理攻击之四,英魂,800
2013010,20,3,1,1,184,200824,中级韧性之四,钻石,900
2013011,20,3,1,1,150,200724,中级血量之四,英魂,800
2013012,20,3,1,1,150,200624,中级速度之四,钻石,900
2013013,20,3,1,1,0,200524,中级暴伤之四,钻石,1500
2013014,20,3,1,1,0,200424,中级暴击之四,钻石,900
2013015,20,3,1,1,0,200324,中级闪避之四,钻石,900
2013016,20,3,1,1,183,200224,中级命中之四,钻石,900
2013017,20,3,1,1,183,200124,中级抵抗之四,钻石,900
2013018,20,3,1,1,183,200024,中级格挡之四,钻石,900
2013019,20,3,1,1,0,201534,高级受治疗之四,钻石,5000
2013020,20,3,1,1,0,201334,高级穿透之四,钻石,5000
2013021,20,3,1,1,0,201234,高级法术防御之四,英魂,5000
2013022,20,3,1,1,0,201134,高级法术攻击之四,英魂,5000
2013023,20,3,1,1,0,201034,高级物理防御之四,英魂,5000
2013024,20,3,1,1,0,200934,高级物理攻击之四,英魂,5000
2013025,20,3,1,1,0,200834,高级韧性之四,钻石,5000
2013026,20,3,1,1,0,200734,高级血量之四,英魂,5000
2013027,20,3,1,1,0,200634,高级速度之四,钻石,5000
2013028,20,3,1,1,0,200534,高级暴伤之四,钻石,5000
2013029,20,3,1,1,0,200434,高级暴击之四,钻石,5000
2013030,20,3,1,1,0,200334,高级闪避之四,钻石,5000
2013031,20,3,1,1,0,200234,高级命中之四,钻石,5000
2013032,20,3,1,1,0,200134,高级抵抗之四,钻石,5000
2013033,20,3,1,1,0,200034,高级格挡之四,钻石,5000
2014001,20,4,1,1,408,2006,暴风摄政王碎片,英魂,90
2014002,20,4,1,1,408,2014,霜狼督军碎片,英魂,90
2014003,20,4,1,1,408,2017,基丹碎片,英魂,90
2014004,20,4,1,1,408,2029,守望者碎片,英魂,90
2014005,20,4,1,1,408,2030,刺客碎片,英魂,90
2014006,20,4,1,1,408,2026,山丘之王碎片,英魂,90
2014007,20,4,1,1,408,2005,银白十字军碎片,英魂,90
2014008,20,4,1,1,408,2024,暗矛巨魔碎片,英魂,90
2014009,20,4,1,1,408,2009,大主教碎片,英魂,90
2014010,20,4,1,1,407,2015,天灾首领碎片,英魂,90
2014011,20,4,1,1,407,2021,符文图腾碎片,英魂,90
2014012,20,4,1,1,407,2018,恐惧魔王碎片,英魂,90
2014013,20,4,1,1,407,2023,盘牙女王碎片,英魂,90
2014014,20,4,1,1,50,2104,影牙指挥官碎片,英魂,30
2014015,20,4,1,1,50,2105,血色指挥官碎片,英魂,30
2014016,20,4,1,1,50,2107,大检察官碎片,英魂,30
2014017,20,4,1,1,50,2112,影牙堡主碎片,英魂,30
2014018,20,4,1,1,50,2117,灰葬男爵碎片,英魂,30
2014019,20,4,1,1,50,2122,荆棘谷猎手碎片,英魂,30
2014020,20,4,1,1,50,2128,大范碎片,英魂,30
2014021,20,4,1,1,50,2130,凡妮莎碎片,英魂,30
2014022,20,4,1,1,50,2124,沙顶酋长碎片,英魂,30
2014023,20,4,1,1,50,2109,审讯官碎片,英魂,30
2014024,20,4,1,1,50,2111,巫妖碎片,英魂,30
2014025,20,4,1,1,50,2115,督军碎片,英魂,30
2014026,20,4,1,1,50,2110,奥法师碎片,英魂,30
2014027,20,4,1,1,50,2114,水占师碎片,英魂,30
2014028,20,4,1,1,50,2113,预言者碎片,英魂,30
2014029,20,4,1,1,50,2125,赫洛德碎片,英魂,30
2014030,20,4,1,1,50,2116,加丁碎片,英魂,30
2014031,20,4,1,1,50,2106,大帝碎片,英魂,30
2014032,20,4,1,1,50,2118,巴纳扎尔碎片,英魂,30
2014033,20,4,1,1,50,2120,被诅咒的塞雷布拉斯碎片,英魂,30
2014034,20,4,1,1,50,2127,黑手碎片,英魂,30
2014035,20,4,2,1,281,2006,暴风摄政王碎片,英魂,180
2014036,20,4,2,1,280,2014,霜狼督军碎片,英魂,180
2014037,20,4,2,1,281,2017,基丹碎片,英魂,180
2014038,20,4,2,1,281,2029,守望者碎片,英魂,180
2014039,20,4,2,1,281,2030,刺客碎片,英魂,180
2014040,20,4,2,1,281,2026,山丘之王碎片,英魂,180
2014041,20,4,2,1,281,2005,银白十字军碎片,英魂,180
2014042,20,4,2,1,280,2024,暗矛巨魔碎片,英魂,180
2014043,20,4,2,1,281,2009,大主教碎片,英魂,180
2014044,20,4,2,1,281,2015,天灾首领碎片,英魂,180
2014045,20,4,2,1,281,2021,符文图腾碎片,英魂,180
2014046,20,4,2,1,280,2018,恐惧魔王碎片,英魂,180
2014047,20,4,2,1,281,2023,盘牙女王碎片,英魂,180
2015001,20,5,1,1,952,201513,初级受治疗之三,钻石,100
2015002,20,5,1,1,952,201313,初级穿透之三,钻石,100
2015003,20,5,1,1,715,201213,初级法术防御之三,英魂,100
2015004,20,5,1,1,714,201113,初级法术攻击之三,英魂,100
2015005,20,5,1,1,715,201013,初级物理防御之三,英魂,100
2015006,20,5,1,1,714,200913,初级物理攻击之三,英魂,100
2015007,20,5,1,1,952,200813,初级韧性之三,钻石,100
2015008,20,5,1,1,715,200713,初级血量之三,英魂,100
2015009,20,5,1,1,715,200613,初级速度之三,英魂,100
2015010,20,5,1,1,0,200413,初级暴击之三,钻石,100
2015011,20,5,1,1,0,200313,初级闪避之三,钻石,100
2015012,20,5,1,1,952,200213,初级命中之三,钻石,100
2015013,20,5,1,1,952,200113,初级抵抗之三,钻石,100
2015014,20,5,1,1,952,200013,初级格挡之三,钻石,100
2016001,20,6,1,1,1400,42001,宁神花,英魂,10
2016002,20,6,1,1,1400,42002,银叶草,英魂,10
2016003,20,6,1,1,1300,42003,石南草,英魂,10
2016004,20,6,1,1,900,42004,荆棘藻,英魂,10
2016005,20,6,2,1,1120,42001,宁神花,英魂,20
2016006,20,6,2,1,1120,42002,银叶草,英魂,20
2016007,20,6,2,1,1040,42003,石南草,英魂,20
2016008,20,6,2,1,720,42004,荆棘藻,英魂,20
2016009,20,6,3,1,280,42001,宁神花,英魂,30
2016010,20,6,3,1,280,42002,银叶草,英魂,30
2016011,20,6,3,1,260,42003,石南草,英魂,30
2016012,20,6,3,1,180,42004,荆棘藻,英魂,30
2021001,20,1,1,2,1100,2012,逐日者碎片,英魂,270
2021002,20,1,1,2,1100,2011,克总碎片,英魂,270
2021003,20,1,1,2,1100,2027,牛头人酋长碎片,英魂,270
2021004,20,1,1,2,1100,2020,半神碎片,英魂,270
2021005,20,1,1,2,1100,2025,地狱咆哮碎片,英魂,270
2021006,20,1,1,2,1100,2004,图拉扬碎片,英魂,270
2021007,20,1,1,2,500,2008,先知碎片,英魂,135
2021008,20,1,1,2,500,2010,大法师碎片,英魂,135
2021009,20,1,1,2,500,2013,灰舌死誓者碎片,英魂,135
2021010,20,1,1,2,500,2016,暮光首领碎片,英魂,135
2021011,20,1,1,2,500,2003,血魔碎片,英魂,135
2021012,20,1,1,2,30,2006,暴风摄政王碎片,英魂,90
2021013,20,1,1,2,30,2014,霜狼督军碎片,英魂,90
2021014,20,1,1,2,30,2017,基丹碎片,英魂,90
2021015,20,1,1,2,30,2029,守望者碎片,英魂,90
2021016,20,1,1,2,30,2030,刺客碎片,英魂,90
2021017,20,1,1,2,30,2026,山丘之王碎片,英魂,90
2021018,20,1,1,2,30,2005,银白十字军碎片,英魂,90
2021019,20,1,1,2,30,2024,暗矛巨魔碎片,英魂,90
2021020,20,1,1,2,30,2009,大主教碎片,英魂,90
2021021,20,1,1,2,30,2015,天灾首领碎片,英魂,90
2021022,20,1,1,2,30,2021,符文图腾碎片,英魂,90
2021023,20,1,1,2,30,2018,恐惧魔王碎片,英魂,90
2021024,20,1,1,2,30,2023,盘牙女王碎片,英魂,90
2021025,20,1,2,2,40,2006,暴风摄政王碎片,英魂,180
2021026,20,1,2,2,39,2014,霜狼督军碎片,英魂,180
2021027,20,1,2,2,40,2017,基丹碎片,英魂,180
2021028,20,1,2,2,39,2029,守望者碎片,英魂,180
2021029,20,1,2,2,39,2030,刺客碎片,英魂,180
2021030,20,1,2,2,39,2026,山丘之王碎片,英魂,180
2021031,20,1,2,2,40,2005,银白十字军碎片,英魂,180
2021032,20,1,2,2,39,2024,暗矛巨魔碎片,英魂,180
2021033,20,1,2,2,39,2009,大主教碎片,英魂,180
2021034,20,1,2,2,39,2015,天灾首领碎片,英魂,180
2021035,20,1,2,2,39,2021,符文图腾碎片,英魂,180
2021036,20,1,2,2,39,2018,恐惧魔王碎片,英魂,180
2021037,20,1,2,2,39,2023,盘牙女王碎片,英魂,180
2022001,20,2,1,2,496,100890,乔丹法杖,英魂,1000
2022002,20,2,1,2,496,100900,一闪,英魂,1000
2022003,20,2,1,2,497,100910,法力风暴护腿,英魂,1000
2022004,20,2,1,2,497,100920,狮心头盔,英魂,1000
2022005,20,2,1,2,497,100930,洞察法袍,英魂,1000
2022006,20,2,1,2,497,100940,黑色龙鳞战靴,英魂,1000
2022007,20,2,1,2,2,101180,亮木法杖,钻石,1200
2022008,20,2,1,2,2,101190,斩首者康恩,钻石,1200
2022009,20,2,1,2,2,101200,踏云腿甲,钻石,1200
2022010,20,2,1,2,2,101210,风蛇的拥抱,钻石,1200
2022011,20,2,1,2,2,101220,烈焰之环,钻石,1200
2022012,20,2,1,2,2,101230,闪避之靴,钻石,1200
2022013,20,2,1,2,2,101240,龙之召唤,钻石,1200
2022014,20,2,1,2,1,101410,院长之杖,钻石,2000
2022015,20,2,1,2,1,101420,奥兰纳的拥抱,钻石,2000
2022016,20,2,1,2,1,101430,泰坦护腿,钻石,2000
2022017,20,2,1,2,1,101440,瑞文戴尔之剑,钻石,2000
2022018,20,2,1,2,1,101450,纳尔维之盔,钻石,2000
2022019,20,2,1,2,1,101460,熔岩犬皮靴,钻石,2000
2022020,20,2,1,2,1150,11089,乔丹法杖碎片,英魂,100
2022021,20,2,1,2,1150,11090,一闪碎片,英魂,100
2022022,20,2,1,2,1150,11091,法力风暴护腿碎片,英魂,100
2022023,20,2,1,2,1150,11092,狮心头盔碎片,英魂,100
2022024,20,2,1,2,1150,11093,洞察法袍碎片,英魂,100
2022025,20,2,1,2,1150,11094,黑色龙鳞战靴碎片,英魂,100
2022026,20,2,1,2,10,11118,亮木法杖碎片,钻石,120
2022027,20,2,1,2,10,11119,斩首者康恩碎片,钻石,120
2022028,20,2,1,2,10,11120,踏云腿甲碎片,钻石,120
2022029,20,2,1,2,10,11121,风蛇的拥抱碎片,钻石,120
2022030,20,2,1,2,10,11122,烈焰之环碎片,钻石,120
2022031,20,2,1,2,10,11123,闪避之靴碎片,钻石,120
2022032,20,2,1,2,10,11124,龙之召唤碎片,钻石,120
2022033,20,2,1,2,5,11141,院长之杖碎片,钻石,200
2022034,20,2,1,2,5,11142,奥兰纳的拥抱碎片,钻石,200
2022035,20,2,1,2,5,11143,泰坦护腿碎片,钻石,200
2022036,20,2,1,2,5,11144,瑞文戴尔之剑碎片,钻石,200
2022037,20,2,1,2,5,11145,纳尔维之盔碎片,钻石,200
2022038,20,2,1,2,5,11146,熔岩犬皮靴碎片,钻石,200
2023001,20,3,1,2,4800,40041,初级技能经验书,英魂,100
2023002,20,3,1,2,2400,40042,中级技能经验书,钻石,400
2023003,20,3,1,2,800,40043,高级技能经验书,钻石,800
2023004,20,3,1,2,183,201524,中级受治疗之四,钻石,900
2023005,20,3,1,2,184,201324,中级穿透之四,钻石,900
2023006,20,3,1,2,150,201224,中级法术防御之四,英魂,800
2023007,20,3,1,2,150,201124,中级法术攻击之四,英魂,800
2023008,20,3,1,2,150,201024,中级物理防御之四,英魂,800
2023009,20,3,1,2,150,200924,中级物理攻击之四,英魂,800
2023010,20,3,1,2,184,200824,中级韧性之四,钻石,900
2023011,20,3,1,2,150,200724,中级血量之四,英魂,800
2023012,20,3,1,2,150,200624,中级速度之四,钻石,900
2023013,20,3,1,2,0,200524,中级暴伤之四,钻石,1500
2023014,20,3,1,2,0,200424,中级暴击之四,钻石,900
2023015,20,3,1,2,0,200324,中级闪避之四,钻石,900
2023016,20,3,1,2,183,200224,中级命中之四,钻石,900
2023017,20,3,1,2,183,200124,中级抵抗之四,钻石,900
2023018,20,3,1,2,183,200024,中级格挡之四,钻石,900
2023019,20,3,1,2,0,201534,高级受治疗之四,钻石,5000
2023020,20,3,1,2,0,201334,高级穿透之四,钻石,5000
2023021,20,3,1,2,0,201234,高级法术防御之四,英魂,5000
2023022,20,3,1,2,0,201134,高级法术攻击之四,英魂,5000
2023023,20,3,1,2,0,201034,高级物理防御之四,英魂,5000
2023024,20,3,1,2,0,200934,高级物理攻击之四,英魂,5000
2023025,20,3,1,2,0,200834,高级韧性之四,钻石,5000
2023026,20,3,1,2,0,200734,高级血量之四,英魂,5000
2023027,20,3,1,2,0,200634,高级速度之四,钻石,5000
2023028,20,3,1,2,0,200534,高级暴伤之四,钻石,5000
2023029,20,3,1,2,0,200434,高级暴击之四,钻石,5000
2023030,20,3,1,2,0,200334,高级闪避之四,钻石,5000
2023031,20,3,1,2,0,200234,高级命中之四,钻石,5000
2023032,20,3,1,2,0,200134,高级抵抗之四,钻石,5000
2023033,20,3,1,2,0,200034,高级格挡之四,钻石,5000
2024001,20,4,1,2,408,2006,暴风摄政王碎片,英魂,90
2024002,20,4,1,2,408,2014,霜狼督军碎片,英魂,90
2024003,20,4,1,2,408,2017,基丹碎片,英魂,90
2024004,20,4,1,2,408,2029,守望者碎片,英魂,90
2024005,20,4,1,2,408,2030,刺客碎片,英魂,90
2024006,20,4,1,2,408,2026,山丘之王碎片,英魂,90
2024007,20,4,1,2,408,2005,银白十字军碎片,英魂,90
2024008,20,4,1,2,408,2024,暗矛巨魔碎片,英魂,90
2024009,20,4,1,2,408,2009,大主教碎片,英魂,90
2024010,20,4,1,2,407,2015,天灾首领碎片,英魂,90
2024011,20,4,1,2,407,2021,符文图腾碎片,英魂,90
2024012,20,4,1,2,407,2018,恐惧魔王碎片,英魂,90
2024013,20,4,1,2,407,2023,盘牙女王碎片,英魂,90
2024014,20,4,1,2,50,2104,影牙指挥官碎片,英魂,30
2024015,20,4,1,2,50,2105,血色指挥官碎片,英魂,30
2024016,20,4,1,2,50,2107,大检察官碎片,英魂,30
2024017,20,4,1,2,50,2112,影牙堡主碎片,英魂,30
2024018,20,4,1,2,50,2117,灰葬男爵碎片,英魂,30
2024019,20,4,1,2,50,2122,荆棘谷猎手碎片,英魂,30
2024020,20,4,1,2,50,2128,大范碎片,英魂,30
2024021,20,4,1,2,50,2130,凡妮莎碎片,英魂,30
2024022,20,4,1,2,50,2124,沙顶酋长碎片,英魂,30
2024023,20,4,1,2,50,2109,审讯官碎片,英魂,30
2024024,20,4,1,2,50,2111,巫妖碎片,英魂,30
2024025,20,4,1,2,50,2115,督军碎片,英魂,30
2024026,20,4,1,2,50,2110,奥法师碎片,英魂,30
2024027,20,4,1,2,50,2114,水占师碎片,英魂,30
2024028,20,4,1,2,50,2113,预言者碎片,英魂,30
2024029,20,4,1,2,50,2125,赫洛德碎片,英魂,30
2024030,20,4,1,2,50,2116,加丁碎片,英魂,30
2024031,20,4,1,2,50,2106,大帝碎片,英魂,30
2024032,20,4,1,2,50,2118,巴纳扎尔碎片,英魂,30
2024033,20,4,1,2,50,2120,被诅咒的塞雷布拉斯碎片,英魂,30
2024034,20,4,1,2,50,2127,黑手碎片,英魂,30
2024035,20,4,2,2,281,2006,暴风摄政王碎片,英魂,180
2024036,20,4,2,2,280,2014,霜狼督军碎片,英魂,180
2024037,20,4,2,2,281,2017,基丹碎片,英魂,180
2024038,20,4,2,2,281,2029,守望者碎片,英魂,180
2024039,20,4,2,2,281,2030,刺客碎片,英魂,180
2024040,20,4,2,2,281,2026,山丘之王碎片,英魂,180
2024041,20,4,2,2,281,2005,银白十字军碎片,英魂,180
2024042,20,4,2,2,280,2024,暗矛巨魔碎片,英魂,180
2024043,20,4,2,2,281,2009,大主教碎片,英魂,180
2024044,20,4,2,2,281,2015,天灾首领碎片,英魂,180
2024045,20,4,2,2,281,2021,符文图腾碎片,英魂,180
2024046,20,4,2,2,280,2018,恐惧魔王碎片,英魂,180
2024047,20,4,2,2,281,2023,盘牙女王碎片,英魂,180
2025001,20,5,1,2,952,201513,初级受治疗之三,钻石,100
2025002,20,5,1,2,952,201313,初级穿透之三,钻石,100
2025003,20,5,1,2,715,201213,初级法术防御之三,英魂,100
2025004,20,5,1,2,714,201113,初级法术攻击之三,英魂,100
2025005,20,5,1,2,715,201013,初级物理防御之三,英魂,100
2025006,20,5,1,2,714,200913,初级物理攻击之三,英魂,100
2025007,20,5,1,2,952,200813,初级韧性之三,钻石,100
2025008,20,5,1,2,715,200713,初级血量之三,英魂,100
2025009,20,5,1,2,715,200613,初级速度之三,英魂,100
2025010,20,5,1,2,0,200413,初级暴击之三,钻石,100
2025011,20,5,1,2,0,200313,初级闪避之三,钻石,100
2025012,20,5,1,2,952,200213,初级命中之三,钻石,100
2025013,20,5,1,2,952,200113,初级抵抗之三,钻石,100
2025014,20,5,1,2,952,200013,初级格挡之三,钻石,100
2026001,20,6,1,2,1400,42001,宁神花,英魂,10
2026002,20,6,1,2,1400,42002,银叶草,英魂,10
2026003,20,6,1,2,1300,42003,石南草,英魂,10
2026004,20,6,1,2,900,42004,荆棘藻,英魂,10
2026005,20,6,2,2,1120,42001,宁神花,英魂,20
2026006,20,6,2,2,1120,42002,银叶草,英魂,20
2026007,20,6,2,2,1040,42003,石南草,英魂,20
2026008,20,6,2,2,720,42004,荆棘藻,英魂,20
2026009,20,6,3,2,280,42001,宁神花,英魂,30
2026010,20,6,3,2,280,42002,银叶草,英魂,30
2026011,20,6,3,2,260,42003,石南草,英魂,30
2026012,20,6,3,2,180,42004,荆棘藻,英魂,30
3011001,30,1,1,1,1100,2012,逐日者碎片,英魂,270
3011002,30,1,1,1,1100,2011,克总碎片,英魂,270
3011003,30,1,1,1,1100,2027,牛头人酋长碎片,英魂,270
3011004,30,1,1,1,1100,2020,半神碎片,英魂,270
3011005,30,1,1,1,1100,2025,地狱咆哮碎片,英魂,270
3011006,30,1,1,1,1100,2004,图拉扬碎片,英魂,270
3011007,30,1,1,1,500,2008,先知碎片,英魂,135
3011008,30,1,1,1,500,2010,大法师碎片,英魂,135
3011009,30,1,1,1,500,2013,灰舌死誓者碎片,英魂,135
3011010,30,1,1,1,500,2016,暮光首领碎片,英魂,135
3011011,30,1,1,1,500,2003,血魔碎片,英魂,135
3011012,30,1,1,1,30,2006,暴风摄政王碎片,英魂,90
3011013,30,1,1,1,30,2014,霜狼督军碎片,英魂,90
3011014,30,1,1,1,30,2017,基丹碎片,英魂,90
3011015,30,1,1,1,30,2029,守望者碎片,英魂,90
3011016,30,1,1,1,30,2030,刺客碎片,英魂,90
3011017,30,1,1,1,30,2026,山丘之王碎片,英魂,90
3011018,30,1,1,1,30,2005,银白十字军碎片,英魂,90
3011019,30,1,1,1,30,2024,暗矛巨魔碎片,英魂,90
3011020,30,1,1,1,30,2009,大主教碎片,英魂,90
3011021,30,1,1,1,30,2015,天灾首领碎片,英魂,90
3011022,30,1,1,1,30,2021,符文图腾碎片,英魂,90
3011023,30,1,1,1,30,2018,恐惧魔王碎片,英魂,90
3011024,30,1,1,1,30,2023,盘牙女王碎片,英魂,90
3011025,30,1,2,1,40,2006,暴风摄政王碎片,英魂,180
3011026,30,1,2,1,39,2014,霜狼督军碎片,英魂,180
3011027,30,1,2,1,40,2017,基丹碎片,英魂,180
3011028,30,1,2,1,39,2029,守望者碎片,英魂,180
3011029,30,1,2,1,39,2030,刺客碎片,英魂,180
3011030,30,1,2,1,39,2026,山丘之王碎片,英魂,180
3011031,30,1,2,1,40,2005,银白十字军碎片,英魂,180
3011032,30,1,2,1,39,2024,暗矛巨魔碎片,英魂,180
3011033,30,1,2,1,39,2009,大主教碎片,英魂,180
3011034,30,1,2,1,39,2015,天灾首领碎片,英魂,180
3011035,30,1,2,1,39,2021,符文图腾碎片,英魂,180
3011036,30,1,2,1,39,2018,恐惧魔王碎片,英魂,180
3011037,30,1,2,1,39,2023,盘牙女王碎片,英魂,180
3012001,30,2,1,1,496,100890,乔丹法杖,英魂,1000
3012002,30,2,1,1,496,100900,一闪,英魂,1000
3012003,30,2,1,1,497,100910,法力风暴护腿,英魂,1000
3012004,30,2,1,1,497,100920,狮心头盔,英魂,1000
3012005,30,2,1,1,497,100930,洞察法袍,英魂,1000
3012006,30,2,1,1,497,100940,黑色龙鳞战靴,英魂,1000
3012007,30,2,1,1,2,101180,亮木法杖,钻石,1200
3012008,30,2,1,1,2,101190,斩首者康恩,钻石,1200
3012009,30,2,1,1,2,101200,踏云腿甲,钻石,1200
3012010,30,2,1,1,2,101210,风蛇的拥抱,钻石,1200
3012011,30,2,1,1,2,101220,烈焰之环,钻石,1200
3012012,30,2,1,1,2,101230,闪避之靴,钻石,1200
3012013,30,2,1,1,2,101240,龙之召唤,钻石,1200
3012014,30,2,1,1,1,101410,院长之杖,钻石,2000
3012015,30,2,1,1,1,101420,奥兰纳的拥抱,钻石,2000
3012016,30,2,1,1,1,101430,泰坦护腿,钻石,2000
3012017,30,2,1,1,1,101440,瑞文戴尔之剑,钻石,2000
3012018,30,2,1,1,1,101450,纳尔维之盔,钻石,2000
3012019,30,2,1,1,1,101460,熔岩犬皮靴,钻石,2000
3012020,30,2,1,1,1150,11089,乔丹法杖碎片,英魂,100
3012021,30,2,1,1,1150,11090,一闪碎片,英魂,100
3012022,30,2,1,1,1150,11091,法力风暴护腿碎片,英魂,100
3012023,30,2,1,1,1150,11092,狮心头盔碎片,英魂,100
3012024,30,2,1,1,1150,11093,洞察法袍碎片,英魂,100
3012025,30,2,1,1,1150,11094,黑色龙鳞战靴碎片,英魂,100
3012026,30,2,1,1,10,11118,亮木法杖碎片,钻石,120
3012027,30,2,1,1,10,11119,斩首者康恩碎片,钻石,120
3012028,30,2,1,1,10,11120,踏云腿甲碎片,钻石,120
3012029,30,2,1,1,10,11121,风蛇的拥抱碎片,钻石,120
3012030,30,2,1,1,10,11122,烈焰之环碎片,钻石,120
3012031,30,2,1,1,10,11123,闪避之靴碎片,钻石,120
3012032,30,2,1,1,10,11124,龙之召唤碎片,钻石,120
3012033,30,2,1,1,5,11141,院长之杖碎片,钻石,200
3012034,30,2,1,1,5,11142,奥兰纳的拥抱碎片,钻石,200
3012035,30,2,1,1,5,11143,泰坦护腿碎片,钻石,200
3012036,30,2,1,1,5,11144,瑞文戴尔之剑碎片,钻石,200
3012037,30,2,1,1,5,11145,纳尔维之盔碎片,钻石,200
3012038,30,2,1,1,5,11146,熔岩犬皮靴碎片,钻石,200
3013001,30,3,1,1,4800,40041,初级技能经验书,英魂,100
3013002,30,3,1,1,2400,40042,中级技能经验书,钻石,400
3013003,30,3,1,1,800,40043,高级技能经验书,钻石,800
3013004,30,3,1,1,183,201524,中级受治疗之四,钻石,900
3013005,30,3,1,1,184,201324,中级穿透之四,钻石,900
3013006,30,3,1,1,150,201224,中级法术防御之四,英魂,800
3013007,30,3,1,1,150,201124,中级法术攻击之四,英魂,800
3013008,30,3,1,1,150,201024,中级物理防御之四,英魂,800
3013009,30,3,1,1,150,200924,中级物理攻击之四,英魂,800
3013010,30,3,1,1,184,200824,中级韧性之四,钻石,900
3013011,30,3,1,1,150,200724,中级血量之四,英魂,800
