Table:CsvItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tid,name:s,type:ItemType,max_num,desc:s,icon_path:s,icon_path_s:s,is_sell:b,sell_price,display_color:ItemColor,para1,para2,para3,sort_order,need_level,is_use:b,equip_type:EquipType,equip_limited_lv,equip_main_attr0:AttrType,equip_standard_value0,equip_inc_value0,equip_main_attr1:AttrType,equip_standard_value1,equip_inc_value1,equip_side_attr:AttrType,can_upgrade:b,occupation_type:OccupationType,addAttr1,Probability1,addAttr2,Probability2,punch_cost_id:a,punch_cost_num:a,punch_num,equip_grade,extraction_cost,appriasal_cost
100847,格瑞姆洛克的部族法衣,装备,1,0,Icon/geruimuluokedebuzufayi,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,492,4,,,,,0,全部,,,,,40051,5,2,8,5,4
100857,大坏蛋面具,装备,1,0,Icon/dahuaidanmianju,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,492,4,,,,,0,全部,,,,,40051,5,2,8,5,4
100867,霉运巫毒之皮,装备,1,0,Icon/meiyunwuduzhipi,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,492,4,,,,,0,全部,,,,,40051,5,2,8,5,4
100877,霉运巫毒之裙,装备,1,0,Icon/meiyunwuduzhiqun,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2460,24,,,,,0,全部,,,,,40051,5,2,8,5,4
100887,祖穆拉恩的能量法杖,装备,1,0,Icon/zumulaendenengliangfazhang,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,820,8,,,,,0,法术,,,,,40051,5,2,8,5,4
100897,乔丹法杖,装备,1,0,Icon/qiaodanfazhang,0,1,2000,紫,,,,0,1,1,武器,1,法术攻击,1320,10,,,,,0,法术,,,,,40051,7,3,10,7,8
100907,一闪,装备,1,0,Icon/yishan,0,1,2000,紫,,,,0,1,1,武器,1,物理攻击,1320,10,,,,,0,物理,,,,,40051,7,3,10,7,8
100917,法力风暴护腿,装备,1,0,Icon/falifengbaohutui,0,1,2000,紫,,,,0,1,1,裤子,1,血量,3960,30,,,,,0,全部,,,,,40051,7,3,10,7,8
100927,狮心头盔,装备,1,0,Icon/shixintoukui,0,1,2000,紫,,,,0,1,1,头盔,1,法术防御,792,6,,,,,0,全部,,,,,40051,7,3,10,7,8
100937,洞察法袍,装备,1,0,Icon/dongchafapao,0,1,2000,紫,,,,0,1,1,铠甲,1,物理防御,792,6,,,,,0,全部,,,,,40051,7,3,10,7,8
100947,黑色龙鳞战靴,装备,1,0,Icon/heiselonglinzhanxue,0,1,2000,紫,,,,0,1,1,鞋子,1,速度,660,5,,,,,0,全部,,,,,40051,7,3,10,7,8
100957,厄运钟摆,装备,1,0,Icon/eyunzhongbai,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,850,10,,,,,0,物理,,,,,40051,5,2,10,5,4
100967,瑟莱德丝之眼,装备,1,0,Icon/selaidesizhiyan,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,750,6,,,,,0,全部,,,,,40051,5,2,10,5,4
100977,白鳄长靴,装备,1,0,Icon/baiechangxue,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,625,5,,,,,0,全部,,,,,40051,5,2,10,5,4
100987,诺克赛恩魔杖,装备,1,0,Icon/nuokesaienmozhang,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,1250,10,,,,,0,法术,,,,,40051,5,2,10,5,4
100997,风鳞布裙,装备,1,0,Icon/fenglinbuqun,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,3750,30,,,,,0,全部,,,,,40051,5,2,10,5,4
101007,哈卡之塔,装备,1,0,Icon/hakazhita,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,1250,10,,,,,0,法术,,,,,40051,5,2,10,5,4
101017,溅血胫甲,装备,1,0,Icon/jianxuejingjia,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,625,5,,,,,0,全部,,,,,40051,5,2,10,5,4
101187,亮木法杖,装备,1,0,Icon/liangmufazhang,0,1,2000,紫,,,,0,1,1,武器,1,法术攻击,1891,15,,,,,0,法术,,,,,40051,9,3,15,9,12
101197,斩首者康恩,装备,1,0,Icon/zhanshouzhekangen,0,1,2000,紫,,,,0,1,1,武器,1,物理攻击,1891,15,,,,,0,物理,,,,,40051,9,3,15,9,12
101207,踏云腿甲,装备,1,0,Icon/tayuntuijia,0,1,2000,紫,,,,0,1,1,裤子,1,血量,5673,45,,,,,0,全部,,,,,40051,9,3,15,9,12
101217,风蛇的拥抱,装备,1,0,Icon/fengshedeyongbao,0,1,2000,紫,,,,0,1,1,铠甲,1,物理防御,1134,9,,,,,0,全部,,,,,40051,9,3,15,9,12
101227,烈焰之环,装备,1,0,Icon/lieyanzhihuan,0,1,2000,紫,,,,0,1,1,头盔,1,法术防御,1134,9,,,,,0,全部,,,,,40051,9,3,15,9,12
101237,闪避之靴,装备,1,0,Icon/shanbichangxue,0,1,2000,紫,,,,0,1,1,鞋子,1,速度,945,7,,,,,0,全部,,,,,40051,9,3,15,9,12
101247,龙之召唤,装备,1,0,Icon/longzhizhaohuan,0,1,2000,紫,,,,0,1,1,武器,1,物理攻击,1891,15,,,,,0,物理,,,,,40051,9,3,15,9,12
101417,院长之杖,装备,1,0,Icon/yuanzhangzhizhang,0,1,2000,紫,,,,0,1,1,武器,1,法术攻击,1991,18,,,,,0,法术,,,,,40051,11,3,20,11,16
101427,奥兰纳的拥抱,装备,1,0,Icon/aolannadeyongbao,0,1,2000,紫,,,,0,1,1,铠甲,1,物理防御,1194,11,,,,,0,全部,,,,,40051,11,3,20,11,16
101437,泰坦护腿,装备,1,0,Icon/taitanhutui,0,1,2000,紫,,,,0,1,1,裤子,1,血量,5973,54,,,,,0,全部,,,,,40051,11,3,20,11,16
101447,瑞文戴尔之剑,装备,1,0,Icon/ruiwendaierzhijian,0,1,2000,紫,,,,0,1,1,武器,1,物理攻击,1991,18,,,,,0,全部,,,,,40051,11,3,20,11,16
101457,纳尔维之盔,装备,1,0,Icon/naerweizhikui,0,1,2000,紫,,,,0,1,1,头盔,1,法术防御,1194,11,,,,,0,全部,,,,,40051,11,3,20,11,16
101467,熔岩犬皮靴,装备,1,0,Icon/rongyanquanpixue,0,1,2000,紫,,,,0,1,1,鞋子,1,速度,995,9,,,,,0,全部,,,,,40051,11,3,20,11,16
101477,毁灭之刃,装备,1,,Icon/huimiezhiren,,1,2000,紫,,,,0,1,1,武器,1,物理攻击,2060,22,,,,,0,物理,,,,,40051,13,3,25,13,20
101487,生命赐予者头盔,装备,1,,Icon/shengmingciyuzhezhikui,,1,2000,紫,,,,0,1,1,头盔,1,法术防御,1236,13,,,,,0,全部,,,,,40051,13,3,25,13,20
101497,烈焰行者重靴,装备,1,,Icon/lieyanxingzhezhongxue,,1,2000,紫,,,,0,1,1,鞋子,1,速度,1030,11,,,,,0,全部,,,,,40051,13,3,25,13,20
101507,统御法杖,装备,1,,Icon/tongyufazhang,,1,2000,紫,,,,0,1,1,武器,1,法术攻击,2060,22,,,,,0,法术,,,,,40051,13,3,25,13,20
101517,火蜥蜴鳞片短裤,装备,1,,Icon/huoxiyilinpianduanku,,1,2000,紫,,,,0,1,1,裤子,1,血量,6180,66,,,,,0,全部,,,,,40051,13,3,25,13,20
101527,波动长袍,装备,1,,Icon/bodongchangpao,,1,2000,紫,,,,0,1,1,铠甲,1,物理防御,1236,13,,,,,0,全部,,,,,40051,13,3,25,13,20
100118,残酷倒钩,装备,1,0,Icon/cankudaogou,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,810,4,,,,,0,物理,,,,,40051,5,2,2,5,4
100128,曲奇的烧火棍,装备,1,0,Icon/quqidechuihuo,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,810,4,,,,,0,法术,,,,,40051,5,2,2,5,4
100138,黑暗迪菲亚护腿,装备,1,0,Icon/heiandifeiyahutui,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2430,12,,,,,0,全部,,,,,40051,5,2,2,5,4
100148,黑暗迪菲亚护甲,装备,1,0,Icon/heiandifeiyahujia,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,486,2,,,,,0,全部,,,,,40051,5,2,2,5,4
100158,头盔,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,486,2,,,,,0,全部,,,,,40051,5,2,2,5,4
100168,靴,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,405,2,,,,,0,全部,,,,,40051,5,2,2,5,4
100218,毒蛇,装备,1,0,Icon/dushe,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,830,4,,,,,0,物理,,,,,40051,5,2,2,5,4
100228,生命之根,装备,1,0,Icon/shengmingzhigen,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,830,4,,,,,0,法术,,,,,40051,5,2,2,5,4
100238,尖牙护腿,装备,1,0,Icon/jianyahutui,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2490,12,,,,,0,全部,,,,,40051,5,2,2,5,4
100248,尖牙外套,装备,1,0,Icon/jianyawaitao,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,498,2,,,,,0,全部,,,,,40051,5,2,2,5,4
100258,头盔,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,498,2,,,,,0,全部,,,,,40051,5,2,2,5,4
100268,靴,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,415,2,,,,,0,全部,,,,,40051,5,2,2,5,4
100318,曲刃战斧,装备,1,0,Icon/qurenzhanfu,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,850,5,,,,,0,物理,,,,,40051,5,2,4,5,4
100328,奥杜之杖,装备,1,0,Icon/aoduzhizhang,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,850,5,,,,,0,法术,,,,,40051,5,2,4,5,4
100338,护腿,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2550,15,,,,,0,全部,,,,,40051,5,2,4,5,4
100348,影牙堡主法袍,装备,1,0,Icon/alugaofapao,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,510,3,,,,,0,全部,,,,,40051,5,2,4,5,4
100358,追随者眼罩,装备,1,0,Icon/zhuisuizheyanzhao,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,510,3,,,,,0,全部,,,,,40051,5,2,4,5,4
100368,靴,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,415,2,,,,,0,全部,,,,,40051,5,2,4,5,4
100418,纳迦穿心者,装备,1,0,Icon/najiachuanxinzhe,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,870,5,,,,,0,物理,,,,,40051,5,2,4,5,4
100428,梦游者魔棒,装备,1,0,Icon/mengyouzhemobang,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,870,5,,,,,0,法术,,,,,40051,5,2,4,5,4
100438,凝望短裤,装备,1,0,Icon/ningwangduanku,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2610,15,,,,,0,全部,,,,,40051,5,2,4,5,4
100448,海龟护甲,装备,1,0,Icon/haiguihujia,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,522,3,,,,,0,全部,,,,,40051,5,2,4,5,4
100458,头盔,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,510,3,,,,,0,全部,,,,,40051,5,2,4,5,4
100468,靴,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,425,2,,,,,0,全部,,,,,40051,5,2,4,5,4
100618,破坏者,装备,1,0,Icon/pohuaizhe,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,900,7,,,,,0,物理,,,,,40051,5,2,6,5,4
100628,幻影法杖,装备,1,0,Icon/huanyingfazhang,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,900,7,,,,,0,法术,,,,,40051,5,2,6,5,4
100638,护腿,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2670,21,,,,,0,全部,,,,,40051,5,2,6,5,4
100648,铠甲,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,534,4,,,,,0,全部,,,,,40051,5,2,6,5,4
100658,主教之冠,装备,1,0,Icon/zhujiaozhiguan,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,540,4,,,,,0,全部,,,,,40051,5,2,6,5,4
100668,血色十字军战靴,装备,1,0,Icon/xueseshizijunzhanxue,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,450,3,,,,,0,全部,,,,,40051,5,2,6,5,4
100718,尸体制造者,装备,1,0,Icon/shitizhizaozhe,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,920,7,,,,,0,物理,,,,,40051,5,2,6,5,4
100728,法杖,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,910,7,,,,,0,法术,,,,,40051,5,2,6,5,4
100738,野兽护腿,装备,1,0,Icon/yeshouhutui,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2760,21,,,,,0,全部,,,,,40051,5,2,6,5,4
100748,巫妖法袍,装备,1,0,Icon/wuyaofapao,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,552,4,,,,,0,全部,,,,,40051,5,2,6,5,4
100758,冰铁之盔,装备,1,0,Icon/bingtiezhikui,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,552,4,,,,,0,全部,,,,,40051,5,2,6,5,4
100768,之靴,装备,1,0,Icon/jingyan,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,460,3,,,,,0,全部,,,,,40051,5,2,6,5,4
100818,加加恩的火枪,装备,1,0,Icon/jiajiaendehuoqiang,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,920,8,,,,,0,物理,,,,,40051,5,2,8,5,4
100828,鲁恩乌的长靴,装备,1,0,Icon/luenwudechangxue,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,460,4,,,,,0,全部,,,,,40051,5,2,8,5,4
100838,石化蜥蜴皮裤,装备,1,0,Icon/shihuaxiyipiku,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2760,24,,,,,0,全部,,,,,40051,5,2,8,5,4
100848,格瑞姆洛克的部族法衣,装备,1,0,Icon/geruimuluokedebuzufayi,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,552,4,,,,,0,全部,,,,,40051,5,2,8,5,4
100858,大坏蛋面具,装备,1,0,Icon/dahuaidanmianju,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,552,4,,,,,0,全部,,,,,40051,5,2,8,5,4
100868,霉运巫毒之皮,装备,1,0,Icon/meiyunwuduzhipi,0,1,1000,蓝,,,,0,1,1,铠甲,1,物理防御,552,4,,,,,0,全部,,,,,40051,5,2,8,5,4
100878,霉运巫毒之裙,装备,1,0,Icon/meiyunwuduzhiqun,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,2760,24,,,,,0,全部,,,,,40051,5,2,8,5,4
100888,祖穆拉恩的能量法杖,装备,1,0,Icon/zumulaendenengliangfazhang,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,920,8,,,,,0,法术,,,,,40051,5,2,8,5,4
100898,乔丹法杖,装备,1,0,Icon/qiaodanfazhang,0,1,2000,紫,,,,0,1,1,武器,1,法术攻击,1520,10,,,,,0,法术,,,,,40051,7,3,10,7,8
100908,一闪,装备,1,0,Icon/yishan,0,1,2000,紫,,,,0,1,1,武器,1,物理攻击,1520,10,,,,,0,物理,,,,,40051,7,3,10,7,8
100918,法力风暴护腿,装备,1,0,Icon/falifengbaohutui,0,1,2000,紫,,,,0,1,1,裤子,1,血量,4560,30,,,,,0,全部,,,,,40051,7,3,10,7,8
100928,狮心头盔,装备,1,0,Icon/shixintoukui,0,1,2000,紫,,,,0,1,1,头盔,1,法术防御,912,6,,,,,0,全部,,,,,40051,7,3,10,7,8
100938,洞察法袍,装备,1,0,Icon/dongchafapao,0,1,2000,紫,,,,0,1,1,铠甲,1,物理防御,912,6,,,,,0,全部,,,,,40051,7,3,10,7,8
100948,黑色龙鳞战靴,装备,1,0,Icon/heiselonglinzhanxue,0,1,2000,紫,,,,0,1,1,鞋子,1,速度,760,5,,,,,0,全部,,,,,40051,7,3,10,7,8
100958,厄运钟摆,装备,1,0,Icon/eyunzhongbai,0,1,1000,蓝,,,,0,1,1,武器,1,物理攻击,950,10,,,,,0,物理,,,,,40051,5,2,10,5,4
100968,瑟莱德丝之眼,装备,1,0,Icon/selaidesizhiyan,0,1,1000,蓝,,,,0,1,1,头盔,1,法术防御,870,6,,,,,0,全部,,,,,40051,5,2,10,5,4
100978,白鳄长靴,装备,1,0,Icon/baiechangxue,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,725,5,,,,,0,全部,,,,,40051,5,2,10,5,4
100988,诺克赛恩魔杖,装备,1,0,Icon/nuokesaienmozhang,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,1450,10,,,,,0,法术,,,,,40051,5,2,10,5,4
100998,风鳞布裙,装备,1,0,Icon/fenglinbuqun,0,1,1000,蓝,,,,0,1,1,裤子,1,血量,4350,30,,,,,0,全部,,,,,40051,5,2,10,5,4
101008,哈卡之塔,装备,1,0,Icon/hakazhita,0,1,1000,蓝,,,,0,1,1,武器,1,法术攻击,1450,10,,,,,0,法术,,,,,40051,5,2,10,5,4
101018,溅血胫甲,装备,1,0,Icon/jianxuejingjia,0,1,1000,蓝,,,,0,1,1,鞋子,1,速度,725,5,,,,,0,全部,,,,,40051,5,2,10,5,4
101188,亮木法杖,装备,1,0,Icon/liangmufazhang,0,1,2000,紫,,,,0,1,1,武器,1,法术攻击,2207,15,,,,,0,法术,,,,,40051,9,3,15,9,12
101198,斩首者康恩,装备,1,0,Icon/zhanshouzhekangen,0,1,2000,紫,,,,0,1,1,武器,1,物理攻击,2207,15,,,,,0,物理,,,,,40051,9,3,15,9,12
101208,踏云腿甲,装备,1,0,Icon/tayuntuijia,0,1,2000,紫,,,,0,1,1,裤子,1,血量,6621,45,,,,,0,全部,,,,,40051,9,3,15,9,12
101218,风蛇的拥抱,装备,1,0,Icon/fengshedeyongbao,0,1,2000,紫,,,,0,1,1,铠甲,1,物理防御,1324,9,,,,,0,全部,,,,,40051,9,3,15,9,12
101228,烈焰之环,装备,1,0,Icon/lieyanzhihuan,0,1,2000,紫,,,,0,1,1,头盔,1,法术防御,1324,9,,,,,0,全部,,,,,40051,9,3,15,9,12
101238,闪避之靴,装备,1,0,Icon/shanbichangxue,0,1,2000,紫,,,,0,1,1,鞋子,1,速度,1103,7,,,,,0,全部,,,,,40051,9,3,15,9,12
101248,龙之召唤,装备,1,0,Icon/longzhizhaohuan,0,1,2000,紫,,,,0,1,1,武器,1,物理攻击,2207,15,,,,,0,物理,,,,,40051,9,3,15,9,12
101418,院长之杖,装备,1,0,Icon/yuanzhangzhizhang,0,1,2000,紫,,,,0,1,1,武器,1,法术攻击,2334,18,,,,,0,法术,,,,,40051,11,3,20,11,16
101428,奥兰纳的拥抱,装备,1,0,Icon/aolannadeyongbao,0,1,2000,紫,,,,0,1,1,铠甲,1,物理防御,1400,11,,,,,0,全部,,,,,40051,11,3,20,11,16
101438,泰坦护腿,装备,1,0,Icon/taitanhutui,0,1,2000,紫,,,,0,1,1,裤子,1,血量,7002,54,,,,,0,全部,,,,,40051,11,3,20,11,16
101448,瑞文戴尔之剑,装备,1,0,Icon/ruiwendaierzhijian,0,1,2000,紫,,,,0,1,1,武器,1,物理攻击,2334,18,,,,,0,全部,,,,,40051,11,3,20,11,16
101458,纳尔维之盔,装备,1,0,Icon/naerweizhikui,0,1,2000,紫,,,,0,1,1,头盔,1,法术防御,1400,11,,,,,0,全部,,,,,40051,11,3,20,11,16
101468,熔岩犬皮靴,装备,1,0,Icon/rongyanquanpixue,0,1,2000,紫,,,,0,1,1,鞋子,1,速度,1167,9,,,,,0,全部,,,,,40051,11,3,20,11,16
101478,毁灭之刃,装备,1,,Icon/huimiezhiren,,1,2000,紫,,,,0,1,1,武器,1,物理攻击,2430,22,,,,,0,物理,,,,,40051,13,3,25,13,20
101488,生命赐予者头盔,装备,1,,Icon/shengmingciyuzhezhikui,,1,2000,紫,,,,0,1,1,头盔,1,法术防御,1458,13,,,,,0,全部,,,,,40051,13,3,25,13,20
101498,烈焰行者重靴,装备,1,,Icon/lieyanxingzhezhongxue,,1,2000,紫,,,,0,1,1,鞋子,1,速度,1215,11,,,,,0,全部,,,,,40051,13,3,25,13,20
101508,统御法杖,装备,1,,Icon/tongyufazhang,,1,2000,紫,,,,0,1,1,武器,1,法术攻击,2430,22,,,,,0,法术,,,,,40051,13,3,25,13,20
101518,火蜥蜴鳞片短裤,装备,1,,Icon/huoxiyilinpianduanku,,1,2000,紫,,,,0,1,1,裤子,1,血量,7290,66,,,,,0,全部,,,,,40051,13,3,25,13,20
101528,波动长袍,装备,1,,Icon/bodongchangpao,,1,2000,紫,,,,0,1,1,铠甲,1,物理防御,1458,13,,,,,0,全部,,,,,40051,13,3,25,13,20
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
#,粗制重剑,装备,1,粗制重剑,Icon/cuzhizhongjian,,1,500,白,,,,0,1,1,武器,1,物理攻击,1750,2,,,,,0,物理,,,,,,,2,,,
#,弯曲的法杖,装备,1,弯曲的法杖,Icon/wanqudefazhang,,1,500,白,,,,0,1,1,武器,1,法术攻击,3500,2,,,,,0,法术,,,,,,,2,,,
#,不整洁的短裤,装备,1,不整洁的短裤,Icon/buzhengjiededuanku,,1,500,白,,,,0,1,1,裤子,1,血量,1050,4,,,,,0,全部,,,,,,,2,,,
#,磨损的外套,装备,1,磨损的外套,Icon/mosundewaitao,,1,500,白,,,,0,1,1,铠甲,1,物理防御,1050,1,,,,,0,全部,,,,,,,2,,,
#,破旧的渔帽,装备,1,破旧的渔帽,Icon/pojiudeyumao,,1,500,白,,,,0,1,1,头盔,1,法术防御,875,1,,,,,0,全部,,,,,,,2,,,
#,劣质战靴,装备,1,劣质战靴,Icon/liezhizhanxue,,1,500,白,,,,0,1,1,鞋子,1,速度,1770,1,,,,,0,全部,,,,,,,2,,,
#,残酷倒钩,装备,1,残酷倒钩,Icon/cankudaogou,,1,1500,蓝,,,,0,1,1,武器,1,物理攻击,1770,4,,,,,1,物理,1001101,6800,1001102,3200,40051,1,2,,,
#,曲奇的烧火棍,装备,1,曲奇的烧火棍,Icon/quqidechuihuo,,1,1500,蓝,,,,0,1,1,武器,1,法术攻击,3540,4,,,,,1,法术,1001201,6800,1001202,3200,40051,1,2,,,
#,黑暗迪菲亚护腿,装备,1,黑暗迪菲亚护腿,Icon/heiandifeiyahutui,,1,1500,蓝,,,,0,1,1,裤子,1,血量,1062,8,,,,,1,全部,1001301,6800,1001302,3200,40051,1,2,,,
#,黑暗迪菲亚护甲,装备,1,黑暗迪菲亚护甲,Icon/heiandifeiyahujia,,1,1500,蓝,,,,0,1,1,铠甲,1,物理防御,1062,2,,,,,1,全部,1001401,6800,1001402,3200,40051,1,2,,,
#,头盔,装备,1,头盔,Icon/10006yuyanfapao,,1,1500,蓝,,,,0,1,1,头盔,1,法术防御,885,2,,,,,1,全部,1001501,6800,1001502,3200,40051,1,2,,,
#,靴,装备,1,靴,Icon/10002,,1,1500,蓝,,,,0,1,1,鞋子,1,速度,1860,2,,,,,1,全部,1001601,6800,1001602,3200,40051,1,2,,,
#,毒蛇,装备,1,毒蛇,Icon/dushe,,1,2000,蓝,,,,0,1,1,武器,1,物理攻击,1860,4,,,,,1,物理,1002101,6800,1002102,3200,40051,1,2,,,
#,生命之根,装备,1,生命之根,Icon/shengmingzhigen,,1,2000,蓝,,,,0,1,1,武器,1,法术攻击,3720,4,,,,,1,法术,1002201,6800,1002202,3200,40051,1,2,,,
#,尖牙护腿,装备,1,尖牙护腿,Icon/jianyahutui,,1,2000,蓝,,,,0,1,1,裤子,1,血量,1116,8,,,,,1,全部,1002301,6800,1002302,3200,40051,1,2,,,
#,尖牙外套,装备,1,尖牙外套,Icon/jianyawaitao,,1,2000,蓝,,,,0,1,1,铠甲,1,物理防御,1116,2,,,,,1,全部,1002401,6800,1002402,3200,40051,1,2,,,
#,头盔,装备,1,头盔,Icon/10004,,1,2000,蓝,,,,0,1,1,头盔,1,法术防御,885,2,,,,,1,全部,1002501,6800,1002502,3200,40051,1,2,,,
#,靴,装备,1,靴,Icon/10006yuyanfapao,,1,2000,蓝,,,,0,1,1,鞋子,1,速度,1880,2,,,,,1,全部,1002601,6800,1002602,3200,40051,1,2,,,
#,曲刃战斧,装备,1,曲刃战斧,Icon/qurenzhanfu,,1,2500,蓝,,,,0,1,1,武器,1,物理攻击,1880,6,,,,,1,物理,1003101,5500,1003102,4500,40051,1,2,,,
#,奥杜之杖,装备,1,奥杜之杖,Icon/aoduzhizhang,,1,2500,蓝,,,,0,1,1,武器,1,法术攻击,3760,6,,,,,1,法术,1003201,5500,1003202,4500,40051,1,2,,,
#,护腿,装备,1,护腿,Icon/10001,,1,2500,蓝,,,,0,1,1,裤子,1,血量,1128,12,,,,,1,全部,1003301,5500,1003302,4500,40051,1,2,,,
#,影牙堡主法袍,装备,1,影牙堡主法袍,Icon/alugaofapao,,1,2500,蓝,,,,0,1,1,铠甲,1,物理防御,1074,3,,,,,1,全部,1003401,5500,1003402,4500,40051,1,2,,,
#,追随者眼罩,装备,1,追随者眼罩,Icon/zhuisuizheyanzhao,,1,2500,蓝,,,,0,1,1,头盔,1,法术防御,895,3,,,,,1,全部,1003501,5500,1003502,4500,40051,1,2,,,
#,靴,装备,1,靴,Icon/10004,,1,2500,蓝,,,,0,1,1,鞋子,1,速度,1880,3,,,,,1,全部,1003601,5500,1003602,4500,40051,1,2,,,
#,纳迦穿心者,装备,1,纳迦穿心者,Icon/najiachuanxinzhe,,1,3000,蓝,,,,0,1,1,武器,1,物理攻击,1880,6,,,,,1,物理,1004101,5000,1004102,5000,40051,1,2,,,
#,梦游者魔棒,装备,1,梦游者魔棒,Icon/mengyouzhemobang,,1,3000,蓝,,,,0,1,1,武器,1,法术攻击,3760,6,,,,,1,法术,1004201,5000,1004202,5000,40051,1,2,,,
#,凝望短裤,装备,1,凝望短裤,Icon/ningwangduanku,,1,3000,蓝,,,,0,1,1,裤子,1,血量,1128,12,,,,,1,全部,1004301,5000,1004302,5000,40051,1,2,,,
#,海龟护甲,装备,1,海龟护甲,Icon/haiguihujia,,1,3000,蓝,,,,0,1,1,铠甲,1,物理防御,1074,3,,,,,1,全部,1004401,5000,1004402,5000,40051,1,2,,,
#,头盔,装备,1,头盔,Icon/10011huimiezhiren,,1,3000,蓝,,,,0,1,1,头盔,1,法术防御,940,3,,,,,1,全部,1004501,5000,1004502,5000,40051,1,2,,,
#,靴,装备,1,靴,Icon/10004qifu,,1,3000,蓝,,,,0,1,1,鞋子,1,速度,1990,3,,,,,1,全部,1004601,5000,1004602,5000,40051,1,2,,,
#,厄运钟摆,装备,1,厄运钟摆,Icon/eyunzhongbai,,1,3500,蓝,,,,0,1,1,武器,1,物理攻击,1990,7,,,,,1,物理,1005101,4500,1005102,5500,40051,1,2,,,
#,法杖,装备,1,法杖,Icon/10006yuyanfapao,,1,3500,蓝,,,,0,1,1,武器,1,法术攻击,3800,7,,,,,1,法术,1005201,4500,1005202,5500,40051,1,2,,,
